"Date","League","Type","A.Mother.s.Parting.Gift","Abandoned.Wealth","Anarchy.s.Price","Assassin.s.Favour","Audacity","Birth.of.the.Three","Blind.Venture","Boundless.Realms","Bowyer.s.Dream","Cartographer.s.Delight","Chaotic.Disposition","Coveted.Possession","Death","Destined.to.Crumble","Dialla.s.Subjugation","Doedre.s.Madness","Dying.Anguish","Earth.Drinker","Emperor.s.Luck","Emperor.of.Purity","Gemcutter.s.Promise","Gift.of.the.Gemling.Queen","Glimmer.of.Hope","Grave.Knowledge","Her.Mask","Heterochromia","Hope","House.of.Mirrors","Hubris","Humility","Hunter.s.Resolve","Hunter.s.Reward","Jack.in.the.Box","Lantador.s.Lost.Love","Last.Hope","Light.and.Truth","Lost.Worlds","Loyalty","Lucky.Connections","Lucky.Deck","Lysah.s.Respite","Mawr.Blaidd","Merciless.Armament","Pride.Before.the.Fall","Prosperity","Rain.of.Chaos","Rain.Tempter","Rats","Scholar.of.the.Seas","Shard.of.Fate","The.Aesthete","The.Arena.Champion","The.Artist","The.Avenger","The.Battle.Born","The.Betrayal","The.Body","The.Brittle.Emperor","The.Calling","The.Carrion.Crow","The.Cartographer","The.Cataclysm","The.Catalyst","The.Celestial.Justicar","The.Chains.that.Bind","The.Conduit","The.Cursed.King","The.Dapper.Prodigy","The.Dark.Mage","The.Demoness","The.Doctor","The.Doppelganger","The.Dragon","The.Dragon.s.Heart","The.Drunken.Aristocrat","The.Encroaching.Darkness","The.Endurance","The.Enlightened","The.Ethereal","The.Explorer","The.Feast","The.Fiend","The.Fletcher","The.Flora.s.Gift","The.Formless.Sea","The.Fox","The.Gambler","The.Gemcutter","The.Gentleman","The.Gladiator","The.Harvester","The.Hermit","The.Hoarder","The.Hunger","The.Immortal","The.Incantation","The.Inoculated","The.Inventor","The.Jester","The.King.s.Blade","The.King.s.Heart","The.Last.One.Standing","The.Lich","The.Lion","The.Lord.in.Black","The.Lover","The.Lunaris.Priestess","The.Mercenary","The.Metalsmith.s.Gift","The.Oath","The.Offering","The.One.With.All","The.Pack.Leader","The.Pact","The.Penitent","The.Poet","The.Queen","The.Rabid.Rhoa","The.Risk","The.Road.to.Power","The.Scarred.Meadow","The.Scavenger","The.Scholar","The.Sephirot","The.Sigil","The.Siren","The.Soul","The.Spoiled.Prince","The.Stormcaller","The.Summoner","The.Sun","The.Surgeon","The.Surveyor","The.Survivalist","The.Thaumaturgist","The.Throne","The.Tower","The.Traitor","The.Trial","The.Twins","The.Tyrant","The.Union","The.Valkyrie","The.Vast","The.Visionary","The.Void","The.Warden","The.Warlord","The.Watcher","The.Web","The.Wind","The.Wolf","The.Wolf.s.Shadow","The.Wrath","Three.Faces.in.the.Dark","Thunderous.Skies","Time.Lost.Relic","Tranquillity","Treasure.Hunter","Turn.the.Other.Cheek","Vinia.s.Token","Volatile.Power","Wealth.and.Power","Atziri.s.Arsenal","Beauty.Through.Death","Blessing.of.God","Boon.of.the.First.Ones","Call.to.the.First.Ones","Forbidden.Power","Harmony.of.Souls","Immortal.Resolve","Left.to.Fate","Lingering.Remnants","Might.is.Right","Mitts","No.Traces","Perfection","Rebirth","Struck.by.Lightning","The.Admirer","The.Army.of.Blood","The.Beast","The.Blazing.Fire","The.Breach","The.Cacophony","The.Celestial.Stone","The.Coming.Storm","The.Darkest.Dream","The.Deceiver","The.Dreamer","The.Dreamland","The.Endless.Darkness","The.Eye.of.the.Dragon","The.Fathomless.Depths","The.Forsaken","The.Garish.Power","The.Hale.Heart","The.Innocent","The.Insatiable","The.Iron.Bard","The.Jeweller.s.Boon","The.Master","The.Mayor","The.Obscured","The.Opulent","The.Polymath","The.Porcupine","The.Price.of.Protection","The.Professor","The.Puzzle","The.Realm","The.Rite.of.Elements","The.Ruthless.Ceinture","The.Saint.s.Treasure","The.Samurai.s.Eye","The.Spark.and.the.Flame","The.Standoff","The.Sword.King.s.Salute","The.Twilight.Moon","The.Undaunted","The.Undisputed","The.Valley.of.Steel.Boxes","The.Wilted.Rose","The.Witch","The.Wolven.King.s.Bite","The.Wolverine","The.World.Eater","The.Wretched","Three.Voices","A.Dab.of.Ink","The.Master.Artisan","The.Nurse","The.Sacrifice","Alone.in.the.Darkness","Arrogance.of.the.Vaal","Boon.of.Justice","Dark.Temptation","Monochrome","Sambodhi.s.Vow","Seven.Years.Bad.Luck","The.Golden.Era","The.Journey","The.Landing","The.Life.Thief","The.Lord.of.Celebration","The.Mad.King","The.Messenger","The.Seeker","Alluring.Bounty","Buried.Treasure","Burning.Blood","Dark.Dreams","Demigod.s.Wager","Echoes.of.Love","Imperial.Legacy","Pride.of.the.First.Ones","The.Archmage.s.Right.Hand","The.Deep.Ones","The.Fool","The.Primordial","Thirst.for.Knowledge","Vanity","Akil.s.Prophecy","Azyran.s.Reward","More.is.Never.Enough","Nook.s.Crown","Remembrance","The.Bargain","The.Damned","The.Deal","The.Demon","The.Eye.of.Terror","The.Heroic.Shot","The.Mountain","The.Old.Man","The.Price.of.Loyalty","The.Side.Quest","The.Skeleton","The.Wolf.s.Legacy","Vile.Power","Void.of.the.Elements","Baited.Expectations","Cameria.s.Cut","Deathly.Designs","Divine.Justice","Etched.in.Blood","Friendship","Squandered.Prosperity","Succor.of.the.Sinless","The.Bones","The.Chosen","The.Craving","The.Escape","The.Fishmonger","Underground.Forest","NA."
2017-10-20,"Standard","DivinationCard",1,63.817,0.7502,0.4572,0.994,1,1,1.081,33.93,0.4944,7.35,1,0.4576,0.4664,1,0.9042,1,1.6312,1,2.0904,1.6536,1,2.453,1,0.8396,13.6534,2.6018,2056.2381,1,1.8352,1,204.9456,1.9166,0.4572,27.9892,0.982,0.9574,0.9346,2.234,6.0048,1.7928,409.8912,4.3118,25.7074,0.7874,0.4558,0.6282,1,1.9752,0.7496,2.3612,1,16.8906,1.3334,1,0.7666,1.8216,14.9416,1,0.4572,4,1.589,0.9788,19.0898,3,3.436,5.4616,5.966,3,0.795,885.2328,1,1,40,1,1,0.9388,7.7368,7.1892,0.7732,1,627.795,3.024,0.4218,5.7334,1,0.9284,0.6008,0.794,1,4.0952,0.8114,8.8042,12.984,147.5034,0.4756,0.4482,2,8.5456,0.4572,24.7344,26.8662,0.4572,2,1,1,0.5556,0.9762,0.5752,1,4,1.213,0.478,1,1.1008,1,200.7108,0.71,3.1384,3.32,0.7448,1,0.4572,14.6354,0.9204,1,1.766,7.3488,2,1,1,0.7216,1,1.9566,22.7746,1.5568,1,1,0.8406,0.488,4.133,2,14.9728,80.16,1,9.5246,1,3.408,1,0.4668,4.0888,19.3326,0.8884,1.4804,0.9192,0.4572,5.9882,1,1,0.328,2.0896,1,40.1,1.0932,0,0,0,1.6116,0,0,0,0,2,0.9476,1,0,0,0,0.4882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4992,1,0,0,0,0,0,0,0,0,0.9976,14.1866,6.0376,0,0,0,0,0,0,17.7504,0,188.2016,26.8796,0,0,0,0,4.9664,0,0,13.2632,1,0,3.4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-21,"Standard","DivinationCard",1,63.2602,0.67647,0.48686,0.98549,1,1,1.78431,29.51686,0.54882,7.20314,0.90176,0.46275,0.52745,1,1,0.83118,1.01294,1,2,1,1,4.01647,1.07,1.68647,11.78804,2.12118,2087.47059,1,2,1,208.74706,2,0.46157,27.9749,1,0.96863,1,1.84686,5.39725,1.36333,417.49412,5.08255,27.58373,0.89804,0.46157,0.64137,1,1.31608,0.84608,2.13294,1.04804,16.23314,2,1,0.85529,2.06275,14.73804,1,0.46157,4,1.64902,0.99,17.46078,3,1,6.0202,6.00667,3,0.78706,897.03255,1,1,42.10196,1,1,0.77353,7.49471,7.27412,0.78725,0.88941,624.52353,3.11588,0.23078,7.55353,1,1.12431,0.77392,0.86039,0.93373,10.19235,0.50961,8.91961,12.18784,148.70824,0.41667,0.22275,2,8.79882,0.46157,25.37157,29.39176,0.46157,1.85,1,1,0.46706,0.97863,0.55431,0.9998,4,1.31412,0.57451,1.03294,1.05765,1,201.20059,0.86157,3.4502,1.93686,0.80627,1,0.51902,15,0.62412,1,2.52353,6.23314,2,1,1,0.58098,1,1.59294,25.20235,2.27608,1,1,0.94627,0.46725,5.48863,2,15.03196,80.16,0.93627,9,1,4.56451,1,0.46961,4.74608,18.64431,0.62353,1.70529,1,0.46157,6,1,1,0.15588,2,1,34.58824,1.60118,0,0,0,1.01647,0,0,0,0,2.00157,0.96824,1,0,0,0,0.51608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.24,1,0,0,0,0,0,0,0,0,1,16.81529,4.76078,0,0,0,0,0,0,18.73882,0,176.23765,24.03843,0,0,0,0,4.92353,0,0,12.93627,1,0,2.92431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-22,"Standard","DivinationCard",1,62.80118,0.62098,0.46627,0.99627,1,1,3.60843,27.36373,0.5851,9.20882,0.93235,0.46627,0.46745,1.15549,0.96667,0.93529,1.06471,1,2.1351,1,1,4.12,1.32,7.54059,11.13804,2.22392,2095.9098,1,2,1,217.59765,2,0.46627,27.76353,1,0.98137,1,2.49333,5.84922,2.21451,383.77059,7.72922,24.72235,0.94824,0.46627,0.59431,0.99373,2,0.83137,2.43392,1.51569,19.14039,2.01784,1,0.90941,1.93314,14.84118,1,0.46255,0,1.4851,0.98804,15.99314,3,1.39765,6.15725,6.16647,3,0.75353,891.6949,0.94667,1,42.04588,1.22941,1.01216,0.58922,8.00941,7.02118,1.16333,0.90333,646.35216,3.39569,0.17647,7.59627,1,2.88314,0.88373,0.97647,1,10.81,0.46529,8.89078,12.35804,150,0.23725,0.18882,1.94118,7.74,0.46627,25.30471,29.94824,0.5802,1.96549,1,1,0.43882,0.9951,0.52412,0.99745,4,1.93922,0.4649,1.12,1,1,201.60059,0.92451,4.17902,1.54902,0.84608,1,0.56137,15,0.70961,1,8.54,1.68,2,0.99706,1,0.54529,1,1.3451,25.07824,2.20784,1,1.07529,1,0.48392,5.67,2,15.21216,80.34451,0.98235,9.24333,1,4.53412,1,0.46627,4.33882,18.12039,0.59235,1.57608,1,0.46059,6.00157,1,1,0.10961,1.99804,1,32.64706,2.58216,0,0,0,1.04392,0,0,0,0,2.05549,0.95039,1,0,0,0,0.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.82667,1,0,0,0,0,0,0,0,0,1,17.11353,4.31059,0,0,0,0,0,0,19.89216,0,167.66843,24.06961,0,0,0,0,4.6751,0,0,13.23157,1,0,2.30196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-23,"Standard","DivinationCard",1,63,0.6004,0.4434,1,1,1,3.3,26.191,0.6126,9.5,0.9466,0.4446,0.7106,1.61,0.8588,0.7786,1.451,1,2.5846,1,1,4.12,1,2.373,11.26,2.2876,2119.784,1,2,1,230.5986,2,0.4354,27.232,1,1.1012,1.002,2.381,5.8968,2.7502,322.207,10.4164,24.2224,0.9036,0.4434,0.5468,0.9788,2,0.8158,2,2,20.6214,1.9642,1,1,2.5086,13.353,1,0.4334,0,1,0.9292,15.7622,2.8932,1.5148,5.0674,5.3034,3,0.7398,900.908,0.8894,1,42.3474,1.7542,1,0.4732,7.9888,7.2662,1.9772,0.9486,686.5926,2.9864,0.2898,7.0526,1,0.999,0.9702,0.9994,1,17.4414,0.4428,8.4558,12.1574,141.1146,0.1916,0.173,1.4226,7.3618,0.4434,25,27.766,0.582,2,1,1,0.3744,1,0.5014,0.963,4,1.8548,0.441,1.0984,1,1,205.9466,0.7566,5,1.4104,0.7908,1,0.793,15.0114,0.6456,1,6.0154,1.726,2,0.9898,1,0.5482,1,1.096,23.8432,2.1848,1,6.3886,1,0.4664,5.67,2,14.8638,128.7432,0.8044,8.9572,1,3.9436,1,0.448,3.091,20,0.6322,1.6466,1,0.4328,5.853,0.9988,1,0.128,1.9818,1,39,3.06,0,0,0,1.0548,0,0,0,0,2,0.9132,0.9972,0,0,0,0.473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,17.6598,4.0016,0,0,0,0,0,0,19.3644,0,194.0428,24.0218,0,0,0,0,4.1782,0,0,12.9956,1,0,2.6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-24,"Standard","DivinationCard",0.87961,62.64588,0.85412,0.57961,1,1.10157,1,1.61176,28.5751,0.95804,9.44941,0.97549,0.47294,0.8898,1.67294,0.91765,0.57039,1,1,2.78725,1,1,4.12,1,1.51922,11.52157,2.46,2120.23529,1,2,1,199.69412,2,0.41098,27.90647,1,1.49157,1.82,2.47431,5,2.33588,318.77137,4.75275,23.38216,0.92882,0.46275,2.03725,0.99294,2,1.47451,2,2.26765,21.31373,2,1,1,2.84118,12.52863,1,0.28686,24.885,1.03765,2.68314,15.08118,2.58725,1.43765,5.08412,5.41412,3,0.85863,901.0998,0.9549,1.41902,42.06176,3.29333,1,0.66804,7.85725,7.11549,4.43706,1,683.39686,2.96412,0.38078,7.25392,1,0.99706,1,0.98882,1,8.61627,0.46451,8.55725,11.6451,150,0.20882,0.16549,1.52412,7.63902,0.76725,24.69431,27.5702,0.89569,2,1,1,0.49294,1,0.54902,1,4.18725,2.13667,0.68882,1.07647,1,1,211.05588,1,5,1.55686,0.92725,1,6.19373,15.19059,0.68137,1,3.04,1.91216,2,0.99431,1,0.56098,1,1,21.00667,1.03059,1,4.22294,1,0.45118,5.35118,2,10.72745,149.56157,1.35804,9.40039,1,3.44529,1,0.4649,5.80922,16.62157,0.73216,1.42588,1.01039,0.44706,5.80039,0.92451,1,0.13745,2,1,39,3,0,0,0,1.09706,0,0,0,0,2,0.93216,0.98706,0,0,0,0.49608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,16.26216,4.15784,0,0,0,0,0,0,19.81686,0,289.65039,21.1951,0,0,0,0,4.44863,0,0,12.41098,1,0,3.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-25,"Standard","DivinationCard",0.646,62.932,0.9126,0.553,1,2.4132,1,3.3544,29.7912,1.0016,9.5,0.97,0.4848,0.9146,1.5272,0.9076,0.6988,1,1,2.373,1,1,3.8818,1,0.9872,11.6004,2.3422,2131.568,1,2,1,200.7594,2,1.1162,27.4782,1,1.66,1.3982,2.405,4.7906,2.2958,319.7352,4.77,23.0972,0.944,0.5528,4.8516,0.9964,2,1.6066,2.0558,2.52,19.0728,2,1,0.8698,2.6024,12.6284,1,0.2812,2,1.198,2.528,15.5644,3,1.428,5.4304,6.8886,3,1.2012,912.2872,0.908,2.776,39.1114,3.66,1,0.8464,8,7.9556,5,1.034,663.133,2.9776,0.2992,7.34,1,1,1,0.8696,1,8.93,0.4788,7.9904,11,152.0974,0.18,0.1766,1.5064,7.7828,0.7692,24.0714,24.1982,0.8844,1.9964,1,1,0.5526,1,0.5492,1,4.782,4.9768,0.797,1.128,1,1,213.0744,1,6.4288,1.47,0.938,1,17.1794,15.6758,0.6658,1,2.7696,2.0452,2,0.9788,1,0.5562,1,1,20.039,1.178,1,4.5556,1,0.467,5,2,12.5364,127.747,1.5904,9.8948,1,3.8772,1,0.4808,7.7862,15,0.6968,1.4608,1.1104,0.4352,5.8434,0.9402,1,0.1466,2,1,39,3,0,0,0,1,0,0,0,0,2,0.967,0.924,0,0,0,0.4988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,15.0402,3.9852,0,0,0,0,0,0,20,0,285.8682,22.6724,0,0,0,0,4.3498,0,0,13.5844,0.9932,0,3.2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26,"Standard","DivinationCard",0.55765,61.80059,0.90569,0.59059,1,3.46235,1,5,29.56,1,11.58647,0.93431,0.4898,0.97078,1.43706,0.85804,0.63824,1,1,3,1,1,3.31,1,0.99373,11.06588,2.20059,2091.53451,1,2,1,194.9549,2,1.47,26.40373,1,1.54784,0.89118,2.32039,4.31353,2.17647,319.15294,4.77,23.77451,0.93961,0.56137,4.67294,0.98902,2,1.88333,2,3.2,16.25412,2,1,0.6698,2.5802,12.96902,1,0.27882,43.55863,1.10392,2.98196,15.96863,2.49255,1.7,5.85627,7.16745,3,6.71233,904.26608,0.99,2.49569,42.35176,4.54902,1,0.86667,7.97059,8,4.83412,0.98667,663.95353,2.96706,0.15314,7.00549,1,1,1,0.86294,1,9.19941,0.46725,8.00294,10.40078,173.85529,0.18059,0.16863,1.41569,7.70706,0.69863,24.15765,23.85725,1.10157,1.99235,1.3398,1,0.57451,1,0.59157,0.99608,4.99627,4.67569,0.82431,1.02824,1,1,211.3051,1,5.69529,1.47,0.93804,1,10.52118,15.12314,0.66902,1,2.1851,1.93333,2,0.92412,0.93529,0.83333,1,1,19.98137,1.17392,1,4.7549,1,0.45118,5,2,11.47804,189.81157,1.43745,9.6251,1,2.27333,1,0.55882,7.39392,15,0.72863,1.14725,1.25392,0.42078,6.64745,0.95,1,0.13569,1.99216,1,38.30941,3,0,0,0,1.21725,0,0,0,0,2.1698,1.01824,1,0,0,0,0.53451,0,0,0,0,0,0,0,2.92353,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1.48961,15.14235,4.06863,0,0,0,0,0,0,20,0,301.88627,24.97804,0,0,0,0,4.66118,0,0,14.04314,0.98431,0,3.63059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,"Standard","DivinationCard",0.5398,61.534,0.9064,0.5624,1,3.2174,1.0834,5,29.158,1,6.64,0.8948,0.4864,0.994,1.4054,0.83,0.5616,1,1,3,1,1,3.31,1,0.9526,11.2856,2.2652,1916.8298,1,2,1,191.9662,2,0.9866,26.4484,1,1.54,0.848,2.361,4.186,2.06,317.391,4.7688,23.8846,0.9892,0.4486,3.7424,0.9886,2,0.814,2,3.2,15.402,1.8734,1,0.766,2.1324,13.3108,1,0.271,48.1364,1,1,17.4896,2.4388,1.6166,5.7996,7.456,3,2,899.2742,0.834,2.321,42.5954,6.2402,1,0.8512,7.1428,8,2.0886,0.9588,648.7474,2.9318,0.369,6.719,1,1.0448,1,1,1,12.11,0.4456,7.9818,11.5916,165.4224,0.221,0.1764,1.495,8.6596,0.5504,24.841,22.8056,2.2374,1.999,0.963,1,0.5728,1,0.5872,0.9924,5,4.1356,0.8298,1,1,1,208.6078,1,4.9612,1.4888,1.0958,1,5.395,15.4378,0.8524,1,2.923,1.9722,2,0.9262,0.7864,0.8406,1,1,19.841,1,1,3.435,1.1062,0.4486,5,2,13.8218,191.6956,1.1224,8.9846,1,3.2806,1,0.8802,7.4752,15,0.808,1.1472,1.148,0.4148,9.21,0.9404,1,0.1338,1.9592,1,35.4,3,0,0,0,1.1716,0,0,0,0,3,1.1878,1,0,0,0,0.6384,0,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.9794,16.5436,4.1146,0,0,0,0,0,0,19.9836,0,278.0144,23.6,0,0,0,0,4.6126,0,0,14.715,0.9712,0,3.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28,"Standard","DivinationCard",0.46137,63.03471,0.9249,0.66725,1,1,3.81627,14.50385,29.38137,1.26686,6.60314,0.98824,1.22804,0.89529,2.51059,0.77294,0.9049,1,1,3,1,1.61529,3.24529,1,0.77392,11.10961,3.21118,1971.65471,1,1.97824,1,189.43451,2.09686,0.28882,26.33,1,2.01882,0.75608,2.57647,4.06333,2.36627,317.96824,5,24.17647,1.3951,0.44412,1.01196,0.98647,2,1.65667,2,3.2,15.24078,1.33471,0.99373,4.58471,1.73961,13.72118,1,0.25118,2.70863,1,1,16.25412,2.56333,1.87549,5.32647,7.29843,3,2,901.06,0.46137,1,44.87176,4.05882,0.92706,0.92196,5.67353,7.88863,2.29,0.99608,658.95216,3,0.44804,6.87608,0.99569,1,1,1.01294,0.95922,12.11,0.47275,8.82216,11.87176,181.06784,0.32235,0.30608,1,6.78431,0.46863,22.89275,22.10333,2.35294,2,1.8449,0.97412,0.94863,1.94118,0.73588,1,4.76902,2.52392,0.84431,1,1.14431,1.76314,209.29784,1,4.82392,3.87412,0.89804,1,5.72745,16.97137,0.80725,1,2.52706,1.99863,2,0.9502,0.82216,0.97529,1.05059,1,19.05667,1.22137,1,2.61235,1.09412,0.64922,5,1.72,13.57647,183.71843,1.1651,8.58824,1,2.7102,2.24353,0.81118,7.5349,15,0.98039,1.19922,1.03922,0.66392,8.46392,1.21137,1.40784,0.33353,2.00039,1,35.4,3,0,0,0,1,0,0,0,0,3,1.36216,1,0,0,0,0.5951,0,0,0,0,0,0,0,3.72549,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.87569,16.53824,4.82392,0,0,0,0,0,0,19.97863,0,293.84765,23.65314,0,0,0,0,5,0,0,18.40608,0.93235,0,3.44824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-29,"Standard","DivinationCard",0.5896,63.6894,0.936,0.911,1,1,1.3742,1.23333,30.2988,0.832,22.99,1,1.0196,0.8252,3,0.7492,0.8798,1,1,3,1,1.1328,3.2772,1,0.7066,10.255,3.551,2014.5244,1,2,1,176.044,2.1012,0.2634,25.8604,1,1.8764,0.7902,1.5272,4.0266,2.54,322.949,5,24.4592,1.0708,0.442,1.1132,1,2,1.6898,1.9412,3.2,15.3088,1.396,1,4.406,2.9236,12.8698,1,0.1288,2.8528,1.014,0.8484,14.8072,3,1.9752,5.731,6.9186,3,1.696,903.2322,0.6782,1,44.95,2,0.97,1.6148,5.9822,7.2514,2.5752,1,635.8038,3,0.4574,7.2102,1,1,1,1,0.9494,10.6484,0.419,8.8738,11.2888,175.927,0.2654,0.2984,1.0738,8.5522,0.2106,23.2542,22.7672,1.596,2,1.5134,0.987,1.3544,1.3264,0.8434,1,5,2.3384,1.1236,1,1.2692,1.7974,210.9784,1,5.289,3.26,0.9562,1,0.7204,16.3836,0.6912,1,2,2,2.128,0.9574,0.9044,0.9802,1.1376,1,18,2.912,1,2.043,1,0.7882,5,1.8776,16.6326,135.6852,1,9.0024,1,2.2808,2.5544,0.8186,6.8204,15.0156,1.1044,0.9014,0.4826,0.6034,8.0216,1.4574,1.8504,0.4632,1.7766,1,35.5862,3,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0.4906,0,0,0,0,0,0,0,1.6986,0,0,0,0,0,0,0,4.0376,1.6396,0,0,0,0,0,0,0,0,0.8256,16.133,5.5154,0,0,0,0,0,0,19.96,0,298.5618,23.8832,0,0,0,0,5.064,0,0,20,1.3046,0,3.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-30,"Standard","DivinationCard",0.64392,63.69137,0.97157,0.85765,1,1,1.09157,1.40078,29.07549,0.80608,30.18569,1,1.08,0.58588,2.70294,0.56686,0.84882,1,1,3,1,1,3.37333,1,0.76627,9.98667,3.49176,2013.0202,1,2,1,171.31863,2,0.31294,26.39941,1.7149,1,0.47804,1.48412,4.49863,2.43059,311.63196,4.94,23.97647,1,0.45294,2.30294,1,2,1.69373,2,3.47608,15.20529,1.41706,0.99824,4.25863,2.25137,13.39549,1.11725,0.15059,2.89412,1.76373,0.85314,16.13353,3,1.60235,5.32373,6.16235,3,1.2,906.23118,0.86098,1,44.12176,2,0.98569,2.19804,5.39412,6.37059,1,1,635.69059,3.03843,0.45765,7.40333,0.99902,1,1,1,0.98549,9.71686,0.45451,8.55627,10,164.97804,0.26412,0.31196,1.82353,9.9251,0.23157,24.53804,24.07275,1.6702,2,1.44784,0.98588,1.14137,1,0.90392,1,5,2.43902,1.59765,1,1.99176,1,211.89686,1,5.10353,4.08588,1.12431,1,0.72373,16.69098,0.76333,1,2,2.36588,2.25216,0.85412,0.93235,0.91157,1.03608,1,18,4.63608,1,1,1.03275,4.17902,4.91765,2,17.78667,112.65255,1,8.53647,1,2.28196,1.79333,1,6.48824,14.90333,1.00157,0.91059,0.5951,1.37667,8.25588,1.83725,2,0.42314,1.79176,1,35.89,2.96843,0,0,0,1,0,0,0,0,3,0.99863,1,0,0,0,0.52098,0,0,0,0,0,0,0,1.1249,0,0,0,0,0,0,0,4.94,3.42667,0,0,0,0,0,0,0,0,0.76745,15.95784,5.07157,0,0,0,0,0,0,18.41275,0,315.43333,23.51529,0,0,0,0,5.14392,0,0,20,2.11373,0,3.78314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
