"Date","League","Type","Andvarius","Araku.Tiki","Ascent.From.Flesh","Astramentis","Atziri.s.Foible","Auxium","Bated.Breath","Belt.of.the.Deceiver","Berek.s.Grip","Berek.s.Pass","Berek.s.Respite","Blackheart","Blightwell","Blood.of.Corruption","Bloodboil","Bloodgrip","Brinerot.Mark","Call.of.the.Brotherhood","Carnage.Heart","Daresso.s.Salute","Death.Rush","Demigod.s.Bounty","Demigod.s.Eye","Demigod.s.Presence","Doedre.s.Damning","Doryani.s.Invitation","Dream.Fragments","Dyadian.Dawn","Emberwake","Essence.Worm","Extractor.Mentis","Eye.of.Chayula","Eye.of.Innocence","Eyes.of.the.Greatwolf","Faminebind","Feastbind","Gifts.from.Above","Headhunter","Heartbound.Loop","Hinekora.s.Sight","Immortal.Flesh","Kaom.s.Sign","Kaom.s.Way","Karui.Charge","Karui.Ward","Kikazaru","Le.Heup.of.All","Lori.s.Lantern","Malachai.s.Artifice","Maligaro.s.Restraint","Marylene.s.Fallacy","Meginord.s.Girdle","Ming.s.Heart","Mokou.s.Embrace","Mutewind.Seal","Natural.Hierarchy","Ngamahu.s.Sign","Ngamahu.Tiki","Night.s.Hold","Perandus.Blazon","Perandus.Signet","Praxis","Prismweave","Pyre","Rashkaldor.s.Patience","Redblade.Band","Rigwald.s.Crest","Rigwald.s.Curse","Romira.s.Banquet","Shaper.s.Seed","Shavronne.s.Revelation","Sibyl.s.Lament","Sidhebreath","Snakepit","Soulthirst","Star.of.Wraeclast","Stone.of.Lazhwar","Sunblast","Talisman.of.the.Victor","Tasalio.s.Sign","Tear.of.Purity","The.Anvil","The.Ascetic","The.Aylardex","The.Ignomon","The.Magnate","The.Pariah","The.Retch","The.Taming","The.Warden.s.Brand","Thief.s.Torment","Timeclasp","Umbilicus.Immortalis","Ungil.s.Harmony","Valako.s.Sign","Valyrium","Ventor.s.Gamble","Victario.s.Acuity","Voideye","Voidheart","Voll.s.Devotion","Warped.Timepiece","Winterheart","Wurm.s.Molt","Angler.s.Plait","Aul.s.Uprising","Bisco.s.Collar","Bisco.s.Leash","Choir.of.the.Storm","Coward.s.Chains","Coward.s.Legacy","Cyclopean.Coil","Darkness.Enthroned","First.Piece.of.Time","Gloomfang","Gluttony","Impresence","Maligaro.s.Cruelty","Mark.of.Submission","Mark.of.the.Elder","Mark.of.the.Shaper","Perquil.s.Toe","Perseverance","Precursor.s.Emblem","Presence.of.Chayula","Ryslatha.s.Coil","Sacrificial.Heart","Second.Piece.of.Time","Soul.Tether","Stormfire","String.of.Servitude","The.Effigon","The.Flow.Untethered","The.Halcyon","The.Hungry.Loop","The.Nomad","The.Pandemonius","The.Primordial.Chain","The.Tactician","Timetwist","Voice.of.the.Storm","Winterweave","Xoph.s.Blood","Xoph.s.Heart","Yoke.of.Suffering","Zerphi.s.Heart","Ahkeli.s.Meadow","Ahkeli.s.Mountain","Ahkeli.s.Valley","Hyperboreus","Putembo.s.Meadow","Putembo.s.Mountain","Putembo.s.Valley","Solstice.Vigil","Uzaza.s.Meadow","Uzaza.s.Mountain","Uzaza.s.Valley","Vivinsect","Hyrri.s.Truth","Tavukai","Badge.of.the.Brotherhood","Circle.of.Anguish","Circle.of.Fear","Circle.of.Guilt","Circle.of.Nostalgia","Circle.of.Regret","Icefang.Orbit","Siegebreaker","The.Jinxed.Juju","Venopuncture","Astral.Projector","Fury.Valve","Leash.of.Oblation","Mother.s.Embrace","Warrior.s.Legacy","Willowgift","Hallowed.Ground","NA."
2017-08-19,"Standard","UniqueAccessory",4.14755,0.25122,4.37184,92.20367,0.59204,1.84694,0.70286,0.43571,4.02184,1,275.34061,0.29633,192.91816,5.77714,0.28735,6.91204,2.50898,6.08592,1.27367,29.37163,4.53878,2316.58816,1843.46531,55303.95918,1.36612,1,0.99633,1,7.80265,13.97245,0.28939,2.32878,14.94102,1927.48571,184.34653,173.4551,25.96898,6626.56673,0.28939,9.85694,0.28939,0.28898,22.29143,5,0.28939,0.81143,6.86469,0.28939,0.2898,0.88898,1,1,5.84714,0.28939,2,568.52571,1,11.0898,1,0.28939,25.79041,1,0.28939,2.44367,0.28939,2.13878,4.9551,104.33918,1,0.97,490.1402,0.28939,0.28939,29.9549,0.96714,60.62571,0.28939,0.28939,1843.46531,1.08143,0.28939,0.33449,1,1,0.28878,0.36286,31.45959,458.65735,359.21469,0.99837,1,0.28939,1,0.28939,51.49857,1,4.49918,15.2098,5.00469,39.11184,177.66265,1,4.03571,0.28939,0,0,22.52857,0.92163,176.7402,0,0,0,0,0,0,0,0,14.57388,0,0,0,0,5.40061,0,456.12306,15,0,0,14.3498,0,0,0,923.94816,90.09878,0,0,192.38796,0,0,0,146.58653,0,402.74735,355.38327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,"Standard","UniqueAccessory",4.87143,0.11041,4.09184,91.2102,0.28714,0.99673,0.43816,0.32224,4.00204,1,275.02776,0.28714,183.90041,5.65347,0.2251,8.97265,2.46429,5.43796,2.81347,30,4.33898,3331.95265,1839.00408,55170.12245,1.49714,1.05082,0.99918,1,6.11204,10.95939,0.28714,1.88408,15.62,2097.6202,183.90041,179.58224,30,6362.84408,0.28714,9.84,0.28714,0.26531,19.8351,4.99082,0.29082,1.17694,4.18469,0.28714,0.28714,0.91796,1,1,3.68776,0.28449,1.9549,557.47776,0.90184,10.33245,1,0.29,19.18122,1,0.28714,1.00816,0.28714,3.36857,4.70306,94.33633,1,0.84449,459.75102,0.26469,0.28714,29.92959,0.57367,56.32449,0.28449,0.28714,1839.00408,1,0.28714,0.33857,1,0.54367,0.20755,0.28816,32.41122,456.91327,341.89327,1,1.0049,0.28714,1.39041,0.28714,50.63592,1,3.73694,15.3149,4.77286,39.76408,135.6251,1,2.20143,0.28714,0,0,28.10204,0.93184,177.25061,0,0,0,0,0,0,0,0,15.38469,0,0,0,0,5.26469,0,446.8151,18.98224,0,0,12.21245,0,0,0,889.85918,90.36755,0,0,241.58633,0,0,0,166.02122,0,403.38633,362.73898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-21,"Standard","UniqueAccessory",4.0354,0.2904,4.6796,90.5446,0.2904,1,0.5554,0.2918,3.994,1.0038,267.8744,0.2904,183.596,5.806,0.2232,10,2.9988,5,3.2908,29.6016,5,3337.3002,1835.96,55186.25,1.5054,1,0.824,1,5.0374,11.0478,0.2904,2.0434,17.4046,2413.0862,183.316,174.278,35.7404,6010.3134,0.2904,9.365,0.2904,0.273,22.2754,4.9094,0.2932,1,5.9334,0.2904,0.2904,0.956,1,1,4.0726,0.2904,1.8328,576.7796,0.8644,10.303,1,0.2904,17.1492,1,0.2904,0.9418,0.2904,2.5486,4.0714,91.798,1,0.4244,458.99,0.2904,0.2904,29.3146,0.8238,55.5904,0.2904,0.2904,1933.4322,1.3108,0.2902,0.4446,1,0.363,0.2138,0.2908,27.1544,448.3212,352.913,1,1,0.2904,1.7098,0.2434,51.9684,1,6.1156,14.3152,4.7152,36.3748,137.9838,1,1.9374,0.2904,45292.5,0,30.4956,0.9554,176.7286,0,0,0,0,0,0,0,0,11.6476,0,0,0,0,7.686,0,458.4296,14.0956,0,0,14.8072,0,0,0,902.1092,90.1266,0,0,184.175,0,0,0,134.1832,0,410.9604,360.3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-22,"Standard","UniqueAccessory",3.7718,0.2826,4.251,88.2754,0.2826,1,0.5798,0.4962,4.7554,2.2162,273.537,0.2826,182.358,7.0084,0.2374,9.7328,3.098,4.6814,5.254,29.8752,5,3281.6868,1823.58,0,1.7356,1,0.5088,1,5.0152,13.2238,0.2826,1.6432,15.0628,2323.716,182.358,176.5342,35.0238,6506.9256,0.2826,9.9114,0.2826,0.2826,25.7336,4.7092,0.378,1,7.754,0.2826,0.2826,0.9116,1,0.9994,2.6016,0.2826,1.092,467.5704,0.763,13.5166,1,0.2826,19.2388,1,0.2826,0.9602,0.2826,2.4638,3.3188,91.179,0.9816,0.6992,455.7786,0.2826,0.2826,31.385,0.9912,53.3138,0.2826,0.2824,2204.071,1.9228,0.281,0.2826,1,0.3246,0.2826,0.503,27.3028,451.7854,327.2406,1,1.0102,0.2826,1.0154,0.2488,47.5504,1,2.7998,14.5642,5.227,33.2594,144.0232,1,1.8656,0.2826,45129.965,0,36.932,0.9996,180.539,0,0,0,0,0,0,0,0,11.345,0,0,0,0,7.514,0,455.895,11.1398,0,0,9.9722,0,0,0,792.134,77.2978,0,0,182.358,0,0,0,136.9948,0,381.3792,363.7406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-23,"Standard","UniqueAccessory",3.80878,0.28776,3,90.78837,0.34531,1.00694,0.92102,0.96531,6.4551,1.07224,272.3651,0.28776,181.57673,7.29898,0.22735,7.56796,4.3398,6.39306,3.25469,30.14755,5.02327,3177.59286,1815.76735,54419.625,1.17388,1,0.75878,1,5.03796,12.55673,0.28776,1.29673,15.87673,2430.0651,181.54816,177.68592,30.7551,6556.41898,0.28776,9.63306,0.35837,0.28776,28.40612,3.52939,0.28776,1.00306,6.53592,0.28776,0.28776,0.98,1,1,2.66449,0.32429,1,453.94184,0.87592,17.0502,1,0.28776,18.73755,1,0.28776,1,0.28776,2.8349,3.95592,90.78837,1,0.55571,435.28041,0.28776,0.35306,32.05327,0.94286,46.27102,0.28776,0.28776,2723.65102,2.19653,0.28776,0.44694,1,0.29143,0.2851,0.55,27.62898,453.88429,325.27776,1,1.23694,0.28776,1.21551,0.28776,41.67469,0.98245,5.17714,12.46469,5.96796,35.46776,153.87633,1,2.28082,0.28735,44862.31204,0,34.36061,0.92694,178.77265,0,0,0,0,0,0,0,0,9.47286,0,0,0,0,6.20878,0,453.94184,10,0,0,10.85755,0,0,0,690.65755,74.32143,0,0,180.8749,0,0,0,136.72082,0,389.27939,363.15347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-24,"Standard","UniqueAccessory",4.87776,0.28857,3,89.7651,0.51122,1.49592,0.99959,0.79163,9.6451,1,269.77653,0.29082,179.85102,8,0.26796,5.92469,5,8.33673,5.18102,33.72286,5.96612,3147.39286,1798.4875,53988,1.89347,1,0.99204,1,5.07816,13.03347,0.29082,1.84918,17.54327,2217.19449,179.74347,179.56714,29.02571,6527.6098,0.29082,9.08327,0.29735,0.27531,26.31429,3.3849,0.29082,1.92571,7.94388,0.29082,0.29041,0.83837,1,0.99612,3.52082,0.29082,1,449.62755,0.92041,19.90388,1,0.29082,20,1,0.29082,1.04633,0.29082,2.89163,3.44449,89.56531,1,0.34878,404.56612,0.29082,0.45531,33.90041,0.81939,38.81714,0.29061,0.2902,2697.76531,3.02571,0.29082,0.71694,1,0.30878,0.29082,0.32551,24.43286,449.39918,330.88878,1,1.91388,0.29082,1,0.28837,46.87571,0.99531,3.63551,11.46367,7.83959,39.69245,156.38714,1,2.35633,0.25469,44513.12755,0,32.35408,0.97755,170.31612,0,0,0,0,0,0,0,0,6.81429,0,0,0,0,9.27653,0,449.62755,10,0,0,10.4049,0,0,0,574.57776,67.39898,0,0,178.43245,0,0,0,107.69918,0,365.34918,357.32959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-25,"Standard","UniqueAccessory",3.20653,0.28102,3,88.92796,0.74653,1.69694,0.95612,0.83694,10,1.01388,267.31347,0.29082,178.20898,11.3951,0.29082,5.98,5,4.77653,8.0802,32.36163,7.16653,3118.65714,6827.14118,0,2.71163,1,0.93959,1,5.02633,12.45939,0.29082,1.94429,19.88204,1975.48388,178.18082,198.37429,30.69449,6359.97245,0.27122,9.15,0.31041,0.28735,28.18061,3.00612,0.31163,2.71306,6.97653,0.2949,0.29082,0.67551,1,1,4.37673,0.29143,1,472.78816,0.89184,22.08286,1,0.29061,19.66327,1,0.29082,1,0.29082,4.29898,2.53673,88.50673,1,0.6549,423.20796,0.30796,0.29082,32.81633,1,37.3651,0.29,0.28837,2673.13469,3,0.29082,0.96163,1,0.29082,0.29082,0.85347,24.97061,429.73918,356.41796,1,2.90898,0.29082,1.00224,0.27673,48.11184,1,5.48898,13.85286,8.25184,34.52286,151.92,1,2.14102,0.29082,44106.72245,0,30.25082,1.41898,141.94837,0,0,0,0,0,0,0,0,5.48,0,0,0,0,8.62531,0,398.57571,10,0,0,11.32367,0,0,0,444.7449,66.59143,0,0,170.94388,0,0,0,99.51898,0,358.18755,356.41796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-26,"Standard","UniqueAccessory",3.1332,0.294,3,93.3034,0.9464,1.8252,0.7138,0.8132,11.0626,1.4976,271.3788,0.2946,177.9776,15.402,0.2946,4.3142,5.0112,4.4088,6.9266,26.4528,10,3114.608,1412.4198,0,2.4204,1,1,1,4.9432,13.8892,0.2946,2.8986,20.1162,1789.099,177.9776,213.4276,31.4386,6275.5744,0.2946,9.1098,0.302,0.2946,29.0716,3.199,0.3524,1.1072,6.3192,0.3492,0.2946,0.5858,1,0.9982,3.3764,0.6856,1,535.7536,0.8306,21.1084,1,0.2946,18.6644,1,0.2946,1,0.2946,4.0122,2.211,88.9862,1,0.9922,444.944,0.3782,0.2916,30.0358,0.9188,43.609,0.352,0.2946,2669.664,2.8204,0.2946,0.968,1,0.3044,0.2916,0.8592,24.6848,440.9034,356.8612,0.9988,2.249,0.2946,1.7336,0.293,44.9952,0.9632,4.2406,15.0834,9.8318,35.1168,154.4468,1,2.2478,0.2942,44049.456,0,38.7666,2.3916,158.052,0,0,0,0,0,0,0,0,6.3818,0,0,0,0,9.1564,0,402.5402,10.7324,0,0,8.3644,0,0,0,359.0352,72.6438,0,0,177.1522,0,0,0,98.2958,0,360.9998,355.8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-27,"Standard","UniqueAccessory",3.05306,0.3,3.52918,82.04102,0.79041,2,0.81735,0.73082,20.58939,2.60367,279.28163,0.31204,175.20612,19.93184,0.29898,3.45265,4.62204,4.98816,4.30673,23.38306,9.97959,3066.10714,1419.16714,0,2.18612,1,0.99939,1,5.13429,12.36449,0.32184,2.4051,20.42306,1717.28612,175.20612,212.13898,29.78592,6127.25857,0.30143,9.03163,0.30143,0.30653,24.61776,3.95265,0.31102,1.86776,6.30102,0.31163,0.29592,0.60122,1,0.97612,3.35408,0.96388,1,509.85184,0.84694,17.87735,1,0.30367,20.11469,1,0.30143,1.05837,0.30143,3.47878,3.67204,87.59755,1,1,438.01531,0.3602,0.30204,29.99224,0.73306,48.03857,0.31449,0.30143,2307.68633,2.59776,0.30143,0.98694,1,0.35592,0.30143,0.35469,25.46347,437.6951,391.60857,0.9849,1.51612,0.30143,1.54898,0.30143,48.01571,1,3.16347,17.77939,11.4298,32.56837,160.94265,1,2,0.30143,43363.51531,0,33.71551,2.02735,133.53857,0,0,0,0,0,0,0,0,4.83367,0,0,0,0,7.95531,0,416.10122,16.1002,0,0,8.8249,0,0,0,292.28429,79.05122,0,0,175.20612,0,0,0,90.95469,0,350.41224,345.36714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-28,"Standard","UniqueAccessory",3.6708,0.2406,3.3312,82.4996,0.4904,2,0.9936,0.8534,12.505,2,259.0064,0.2866,172.0872,16.786,0.2272,3.4562,3.2244,5.32,4.7266,28.6348,9.76,3011.526,1178.441,0,1.878,1,0.9578,0.9962,5.043,12.5072,0.2932,1.4332,20.4954,1618.74,172.0872,215.109,32.357,6047.681,0.295,8.1108,0.295,0.295,25,4.8402,0.3232,0.9712,9.4048,0.277,0.295,0.9776,1,0.9492,5.404,0.5068,1,445.907,0.8916,16.8914,1,0.295,21.026,1,0.295,1.9774,0.295,4.7992,4.485,86.0436,1,0.9998,430.218,0.289,0.2858,30.0964,0.3134,49.6798,0.295,0.2552,1729.81388,2.8724,0.295,0.9474,1,0.3286,0.2924,0.3874,30.022,402.1516,381.484,0.9828,1.1512,0.2858,2.0948,0.2896,43.0346,1,3.6552,12.8994,5.8868,30,133.9022,1,2,0.295,42591.582,0,32.61,1.942,145.792,0,0,0,0,0,0,0,0,5.6844,0,0,0,0,7.651,0,367.947,7.4224,0,0,9.3644,0,0,0,294.4048,82.237,0,0,170.1106,0,0,0,94.9794,0,357.2474,300.5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-29,"Standard","UniqueAccessory",4.51327,0.3098,2.9951,82.12184,0.47408,2,0.52551,0.73469,11.8198,2.29143,273.01796,0.31041,169.48286,13.67653,0.19796,3.05673,4.17694,11.6649,2.32857,33.78796,9.96837,3179.05082,963.9349,0,2.09449,1,0.84367,0.99939,5.51367,12.41306,0.31041,1,23.68408,1701.85102,169.48286,211.80224,37.20612,5938.38939,0.31041,5.03776,0.31245,0.31041,25,5.01224,0.39776,1.51204,9.18592,0.27857,0.31041,0.88531,0.9951,1,9.18163,0.31041,1,491.34653,0.75408,13.52531,1,0.31041,20.02082,1,0.31041,1.20918,0.31041,4.45592,5,83.8602,1,1,423.70714,0.31041,0.30347,29.84306,0.51816,47.85837,0.30857,0.26571,1694.82857,2.35061,0.30429,0.8998,1,0.80122,0.2749,0.56347,33.38735,392.10286,386.10102,0.99755,1.82959,0.3098,3.92347,0.29041,44.24,1,2.69612,14.25714,7.00408,30.02041,166.2498,1,2,0.31041,41947.00714,0,34.20327,1.76388,165.00714,0,0,0,0,0,0,0,0,4.19857,0,0,0,0,8.71633,0,398.47898,7.84408,0,0,7.8249,0,0,0,254.51918,86.9302,0,0,159.4949,0,0,0,95.01796,0,396.68551,279.21633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-30,"Standard","UniqueAccessory",4.2202,0.307,3,83.2902,0.3122,2.1926,0.6462,0.918,16.464,2.8902,269.9284,0.3082,167.2824,10.7578,0.3018,3.4106,5.5854,4.352,1.7828,34.4546,9.547,4473.5114,1017.3578,0,1.974,1,0.867,0.936,5,11.3264,0.2936,1.09,24.8022,1639.1438,167.2824,209.103,46.3182,5883.1102,0.31,5.4582,0.31,0.308,24.0036,5.0772,0.3448,2.2238,7.8784,0.338,0.31,0.5676,0.9986,1,4.0108,0.2916,1,492.5534,0.6954,11.2466,1,0.31,21.489,1,0.31,1.0022,0.31,3.3268,4.9218,76.2728,0.864,0.9972,418.206,0.31,0.3088,29.1018,0.9944,49.1986,0.31,0.2824,1672.824,2.397,0.2882,0.829,1,0.7488,0.2894,0.3098,24.4928,397.5786,400.5156,1,1.5454,0.31,2.6252,0.2882,58.4528,0.8354,2.4958,18.6718,10,30.7076,143.2086,1,2.4166,0.31,41413.77209,0,37.8382,2.0466,143.8848,0,0,0,0,0,0,0,0,4.8688,0,0,0,0,9.0558,0,379.778,7.8188,0,0,7.041,0,0,0,244.9996,101.1798,0,0,140.3822,0,0,0,83.4442,0,375.068,308.8744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,"Standard","UniqueAccessory",4.77286,0.30449,2.93551,83.27163,0.30449,2.37551,0.99735,0.62286,28.56224,2.26082,293.93469,0.30857,167.27347,11.9798,0.26102,4.3998,7.93224,4.69327,3.05082,28.52857,10.08367,2973.53592,1158.35041,0,2.26265,1,0.97,0.72265,5,13.23082,0.27184,1.17204,24.68143,1487.07408,167.27347,191.36551,43.54061,5777.71204,0.30449,5.31592,0.32327,0.30286,25.01653,5.17592,0.4451,2.61531,6.91224,0.30449,0.30449,0.38469,1,1,2.59204,0.27633,1,501.50327,0.7402,13.37265,1,0.30776,18.12224,1,0.30449,1.1749,0.30449,4.47367,4.64796,75.0151,0.62082,1,418.18367,0.37653,0.30449,27.24796,0.63531,50,0.30449,0.30449,1672.73469,3.10653,0.33082,0.77408,1,0.96612,0.18367,0.30633,23.80735,401.95388,381.98551,0.9649,1.02327,0.30449,2.90184,0.2302,64.39755,0.72265,3.8402,17.65469,9.89469,29.76245,125.71082,1,3.01306,0.29857,0,0,36.13776,2.01571,151.95776,0,0,0,0,0,0,0,0,4.1751,0,0,0,0,9.03061,0,396.33694,6.14612,0,0,6.48714,0,0,0,257.8649,83.60184,0,0,170.57959,0,0,0,83.74245,0,334.58959,334.24449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,"Standard","UniqueAccessory",5.1614,0.2984,3.8036,79.5442,0.2952,2.267,1,0.8114,17.962,2.6126,329.2844,0.3036,165.6384,10,0.2032,3.1948,6.9428,4.7714,5.7638,29.9686,10.4148,2382.6126,1186.3222,0,1.9998,1,0.9806,0.441,5.3528,12.2546,0.3036,1.0106,23.06,1552.4982,165.6384,168.1914,38.6878,5678.54,0.3036,8.9436,0.3036,0.2914,24.61,5.0478,0.3108,2.0668,5.41,0.3036,0.3034,0.3074,1,0.987,3.5292,0.3036,1,486.3122,0.7256,15.7362,1.0012,0.3036,17.1344,1,0.3036,0.9878,0.3036,3.872,3.3016,80.4774,1,1,410.6088,0.3416,0.3036,27.3442,0.4284,49.1082,0.3068,0.302,1656.384,2.4634,0.3628,0.8382,1.1294,0.9552,0.244,0.2976,19.3768,398.2874,364.984,0.9532,1.015,0.232,2.5032,0.273,76.751,0.6656,1.8668,18.5984,9.1704,32.498,129.4886,1,2.8488,0.2858,0,0,35.1808,2.052,150.1374,0,0,0,0,0,0,0,0,4.1412,0,0,0,0,9.9902,0,376.0216,4.948,0,0,3.958,0,0,0,219.1706,83.8694,0,0,165.6384,0,0,0,85.6874,0,358.755,324.0536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-02,"Standard","UniqueAccessory",5.3704,0.227,4.0188,76.0674,0.2932,2.0292,0.7928,0.539,7.3144,2.9318,344.5726,0.2918,161.9652,9.9428,0.2634,1.9984,4.1888,4.7616,7.1588,29.9524,10.9254,2251.3078,1090.973,0,1.968,1,1.0216,0.6038,3.1028,12.5602,0.2998,1.2212,22.9846,1785.6706,165.0396,173.9918,38.8268,5746.7934,0.2998,9.9936,0.2998,0.2802,22.4484,4.4584,0.2998,1,6.2046,0.2722,0.2998,0.316,1,1,3.419,0.2998,1,480.3554,0.793,11.341,1.4684,0.2998,18.1048,0.9476,0.2998,0.7158,0.2998,3.3464,3.37,78.6744,0.996,1,368.4464,0.2998,0.3354,23.7972,0.598,44.9386,0.2998,0.2998,1650.396,2.1602,0.2998,0.3796,1.318,0.9218,0.288,0.2998,23.3004,405.7618,335.8676,1,1.01,0.2926,1.0416,0.2816,75.937,0.6204,1.2176,17.7014,8.1044,28.1152,133.0556,0.9954,2.0268,0.266,40624.83478,0,38.932,2.4012,157.7078,0,0,0,0,0,0,0,0,3.9442,0,0,0,0,9.5208,0,380.5248,5,0,0,4.3566,0,0,0,229.3082,83.551,0,0,165.0396,0,0,0,85.3132,0,367.6538,308.7724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-03,"Standard","UniqueAccessory",5.81286,0.28531,3.2202,79.71633,0.30531,1.99265,0.65163,0.52184,5.65755,1.27918,351.14531,0.30714,165.28306,9.8702,0.26857,1.82061,3.12286,4.42429,10.40755,30.31816,7.89286,2390.82653,1150.62592,0,1.17673,1,0.88204,0.82633,2.03878,12.78,0.30265,1.13367,23.4598,2118.84306,162.86286,190.92633,36.21939,5693.89286,0.30612,9.48796,0.30612,0.30612,21.29388,5,0.33531,0.97735,7.01245,0.2949,0.30592,0.58633,1,0.9951,3.71204,0.30612,1,569.10837,1.18163,9.33898,1.68367,0.33796,19.38857,0.79245,0.30612,0.99633,0.3102,4.78245,3.45878,69.03755,1,0.92061,362.9251,0.2849,0.31347,24.65367,0.61224,43.97143,0.31653,0.30327,1628.62857,2.65551,0.26694,0.73878,1.2149,0.99837,0.2502,0.30612,23.17837,390.00612,345.59898,0.97694,1.17347,0.29061,0.97673,0.30592,74.67714,0.78653,2.77796,17.7749,8.05796,30.89061,139.94837,0.99714,2.49041,0.30612,39901.4,0,39.63673,2.22347,147.51224,0,0,0,0,0,0,0,0,3.99714,0,0,0,0,8.32469,0,396.98449,4.63714,0,0,4.11633,0,0,0,160.62714,82.71204,0,0,159.74102,0,0,0,78.54347,0,380.23878,287.04224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-04,"Standard","UniqueAccessory",6.5242,0.2102,3.8004,77.455,0.3014,1.9976,0.9428,0.9834,7.5078,1.1098,328.1228,0.3066,191.3114,9.1424,0.2394,1.8866,3.8902,4.947,3.778,37.4526,9.9302,2260.4456,1136.866,0,1.4482,1,1.0558,1,3.7658,13.631,0.3014,1.8146,21.1842,1942.2662,161.9244,178.0492,39.2622,5653.007,0.3014,10.4382,0.3014,0.3014,20.0618,4.8548,0.3014,0.985,4.994,0.3012,0.2854,0.9836,1,0.999,5.8794,0.3014,1,706.2832,1.6746,9.2312,1.2838,0.3014,19.8008,0.7328,0.3014,1,0.3872,6.0476,4.3562,64.9486,1,0.9994,377.8206,0.2604,0.3014,25.3492,0.8582,46.1828,0.3014,0.294,1619.2125,3.1024,0.3014,0.5386,1,0.6208,0.269,0.3014,25.622,403.8442,370.3608,0.9828,1,0.2828,0.986,0.3014,67.828,0.9988,3.7596,17.8674,9.1568,30.8468,150.5976,0.9904,1,0.3008,39671.478,0,38.5596,2.4142,142.2722,0,0,0,0,0,0,0,0,3.9092,0,0,0,0,9.696,0,337.3486,3.8044,0,14.42308,3.3664,0,0,0,180.2986,80.7584,0,0,156.314,0,0,0,77.898,0,377.389,323.2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
