"Day","Date","League","Type","Chayula.s.Breachstone","Divine.Vessel","Eber.s.Key","Esh.s.Breachstone","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Volkuur.s.Key","Xoph.s.Breachstone","Yriel.s.Key","Chayula.s.Charged.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
56,"2018-02-01","Abyss HC","Fragment",193.17402,1,1.90559,4.93423,3,14.77487,6,16.56993,9.71828,1.85167,14.03839,14.92875,2.57555,1,1,1,1,1.96364,0.07103,0.06667,0.22982,0.16666,4.95303,18.02101,11.79778,14.14477,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"2018-02-02","Abyss HC","Fragment",193.17657,1,1.68577,4.99774,3,14.72571,6.28128,15.54185,9.18359,2,14.33686,15.40636,2.49034,1,1,1,1,1.97626,0.07143,0.06719,0.23895,0.16667,4.90571,18,11.49882,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"2018-02-03","Abyss HC","Fragment",196.9697,1,1.58175,4.92275,3.0516,15.09408,6.1257,16.57373,9.86165,2,14.83916,16.01365,2.09231,1,1,1,1,1.95708,0.07035,0.06684,0.21021,0.16665,5,17.83625,11.35297,13.99843,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,"2018-02-04","Abyss HC","Fragment",200.54034,1,1.38088,4.53003,3.06189,14.96124,6.72147,15.52565,9.94422,1.98353,14.99223,16.45139,2.88986,1,1,1,1,1.96611,0.06946,0.06667,0.22769,0.16667,5,19.26348,12.73374,13.99248,10.10468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"2018-02-05","Abyss HC","Fragment",201.77615,1,2,4.62039,3.0303,15.74299,10.65488,15.21818,9.99106,2,15,18.61059,2.12835,1,1,1,1,1.99684,0.07074,0.06667,0.236,0.16667,4.61088,21.21902,16.37575,14,10.80139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,"2018-02-06","Abyss HC","Fragment",202.2039,1,2,5,3.12738,16.37429,11.8839,15.66047,10,2,14.94829,18.55327,4.91238,1,1,1,1,1.93415,0.07019,0.06667,0.21316,0.16667,4.42909,18.99564,17.30697,14,10.63115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"2018-02-07","Abyss HC","Fragment",203.06595,1,2,4.56783,3.03096,15.10909,11.10696,15.61586,10,2,14.93085,20,7.3946,1,1,1,1,1.95969,0.07371,0.07318,0.24258,0.16667,4.01967,19.31098,20.03907,13.98742,16.7933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"2018-02-08","Abyss HC","Fragment",206.44369,1,2,4,3.61054,14.96398,11.18192,15.15151,10,2,14.32198,17.51871,7.03119,1,1,1,1,1.99468,0.07692,0.07693,0.26972,0.16667,4.01453,19.4926,25.62355,13.89314,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"2018-02-09","Abyss HC","Fragment",210.91351,1,2,4.14337,3.08575,14.82108,12,15.38719,10,2,14.18605,16.81959,7.05698,1,1,1,1,1.99405,0.0747,0.07594,0.31033,0.16667,4.02538,19.48278,39.27108,13.75203,19.90481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"2018-02-10","Abyss HC","Fragment",208.82444,1,2,4.63011,3,14.71754,10.70512,15.54706,10.78187,2,13.85635,18.24359,6.46679,1,1,1,1,2,0.07506,0.07584,0.28234,0.16667,4.01549,19.18438,37.57895,14.28077,19.39511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"2018-02-11","Abyss HC","Fragment",195.4875,1,2,5,3,15,10.42693,16.96102,10.82197,2,13.82207,17.96174,6.59696,1,1,1,1,2,0.07335,0.0746,0.2033,0.16672,4.45745,19.35252,40.21067,14.50563,19.91464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"2018-02-12","Abyss HC","Fragment",185.19079,1,2.00961,5,3,15,10,17.02201,13.68774,2,14,17.34267,7,1,1,1,1,2,0.0734,0.0728,0.20711,0.16667,4.74991,18.90566,42.13931,15,22.05349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"2018-02-13","Abyss HC","Fragment",179.45044,1,2.23157,5,3,14.98064,10,17,23.44396,2,14.00442,16.70273,6.99397,1,1,1,1,1.96836,0.07455,0.07258,0.20501,0.16667,4.86683,18,46.0835,15.1801,27.59307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"2018-02-14","Abyss HC","Fragment",181.14035,1,2.46124,5,3,14.67216,9.89087,17.22876,29.57022,1.9966,14.03273,16.82503,7,1,1,1,1,1.86201,0.07563,0.07103,0.19752,0.16667,4.88675,18,51.02708,15.25529,27.69843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"2018-02-15","Abyss HC","Fragment",178.62528,1,2.72456,5,3.61087,14.37717,9.00751,16.29346,27.25611,1.99557,14.37034,17.03599,7,1,1,1,1,1.80459,0.07259,0.07084,0.19553,0.16667,5,18.64761,51.57547,15.2179,28.89796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"2018-02-16","Abyss HC","Fragment",180,1,2.56675,5,4,13.72101,9,17.51098,27.36186,1.96104,14.0765,17.13721,7,1,1,1,1,1.51684,0.06109,0.07089,0.2,0.16667,5,19.10764,47.0875,15.027,29.16366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"2018-02-17","Abyss HC","Fragment",176.57724,1,2.56539,5,4.04517,14,9,17.62796,35.15761,1.77511,14.97445,18,7,1,1,1,1,1.5,0.07099,0.07535,0.20236,0.16667,4.99972,19.39043,40.55027,14.97036,25.73898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"2018-02-18","Abyss HC","Fragment",174.97342,1,2.44631,4.99904,4.81145,13.82777,9,16.8673,42.4341,1.80209,14.45186,17.61805,7,1,1,1,1,1.50161,0.08834,0.08425,0.21563,0.16667,5,19.46859,42.00894,14.3493,29.01518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"2018-02-19","Abyss HC","Fragment",188.61294,1,2.84028,4.12235,5,13.60313,9.45358,15.92657,39.93534,2,12.91469,11.42268,7,1,1,1,1,1.5,0.09565,0.08897,0.21355,0.16667,4.21399,19.72804,36.875,14.33295,28.34268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"2018-02-20","Abyss HC","Fragment",170.51266,1,3.97768,4,4.98387,13.78114,9.751,15.83545,33.07381,2,13.20763,12.46086,7,1,1,1,1,1.5,0.0964,0.08491,0.27876,0.16667,4.18896,20,36.48383,15,29.47521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"2018-02-21","Abyss HC","Fragment",165.06962,1,4.16718,4,4.85796,14.27994,10.12597,15.77181,35.10866,2,12.79239,14.153,7,1,1,1,1,1.5,0.09225,0.08389,0.26231,0.16871,4.9202,20,41.28059,14.97208,25.52876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,"2018-02-22","Abyss HC","Fragment",170.40977,1,3.99265,4,4.84741,14.32678,11.24286,15.97758,32.1458,2.2744,14.181,13.97371,7.01698,1,1,1,1,1.5,0.0935,0.08097,0.2855,0.18417,4.57025,21.46645,44.38384,14.80348,20.54646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,"2018-02-23","Abyss HC","Fragment",178.39286,1,2.236,4,4.69012,14.69655,10.99805,16.0954,21.88441,2.21919,16.525,18.71829,7.70755,1,1,1,1,1.5,0.09708,0.07604,0.28617,0.19637,4.59565,22.07779,113.45725,14.72056,9.19859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,"2018-02-24","Abyss HC","Fragment",180.04104,1,2.15783,4,4.00783,15,10.77705,16.7307,15.46169,2.59786,16.34504,18.6,10,1,1,1,1,1.45775,0.14359,0.08785,0.32179,0.24882,4.57799,23.02247,401.89349,14.82033,6.20248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,"2018-02-25","Abyss HC","Fragment",175.63019,1,2.91571,3.85476,4.01926,15,10.53386,23.1389,11.52723,7.51685,16.05314,18.63322,10,1,1,1,1,1.5,0.13749,0.08989,0.33333,0.24813,4.31142,23.22022,58.33006,15.03966,5.09138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,"2018-02-26","Abyss HC","Fragment",183.48098,0.94819,20.71527,2.94549,4.05812,14.44,10.79865,30,14.52978,5.5,17.16111,18.67414,10,0.9774,1,1.06,1.006,1.50199,0.1391,0.08769,0.33333,0.27516,4.91455,31.84392,0,15.11237,7.3794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"2018-05-04","Bestiary Flashback HC","Fragment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"2018-05-05","Bestiary Flashback HC","Fragment",0,1.52272,0,10,0,0,0,0,0,0,0,0,3,1,1,3,1,1,0.29365,0.47826,0.25517,0.14098,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"2018-05-06","Bestiary Flashback HC","Fragment",0,1,0,8.2,0,0,0,0,0,3,12,40,2.19899,1,1,3,1,1,0.1,0.12526,0.2,0.125,11.085,0,0,28.38182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"2018-05-07","Bestiary Flashback HC","Fragment",125,1,2,6,0,0,0,0,0,2,10,39.39394,2,1,1,3,1,1,0.09768,0.11842,0.20141,0.09977,9.39796,17.8,0,18.57121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"2018-05-08","Bestiary Flashback HC","Fragment",120,1,2,4.995,26,33,25,0,0,2,9.39798,15.9769,2,1,1,2,1,1,0.09267,0.10097,0.2,0.1,7.15853,25,25,7.99774,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"2018-05-09","Bestiary Flashback HC","Fragment",120,1,2,4.00016,26,15,0,0,0,2,7,10.32732,2,1,1,2,1,1,0.09091,0.1,0.25,0.10302,5,22.18788,25,6.44811,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"2018-05-10","Bestiary Flashback HC","Fragment",122.18,1,2,4,20,15,0,0,10,2,7,8.92275,2,1,1,2,1,1,0.09091,0.1,0.25,0.15394,5,20.4949,11.5,7.99383,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"2018-05-11","Bestiary Flashback HC","Fragment",120,1,2.109,4.97195,19.1,15,30,20,30,1.16477,7,7,2,1,1,2,1,0.836,0.08148,0.08414,0.24631,0.13514,4.48434,20.4949,11.5,7.77683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"2018-05-12","Bestiary Flashback HC","Fragment",120,1,2.21919,4,16.57576,15,30,20,30,1,7,6.95281,2,1,1,2,1,0.83556,0.08087,0.07369,0.24551,0.12744,4,19.865,11.5,7.1625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"2018-05-13","Bestiary Flashback HC","Fragment",99,1,2.324,3,15,15,30.47681,20,0,1,7,5,2,1,1,3,1,0.83668,0.08106,0.07729,0.2,0.11111,3.22228,14.53617,11.5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"2018-05-14","Bestiary Flashback HC","Fragment",92.67273,1,2.43434,4,15,16.81,31.20156,20.545,0,1,7,5,2,1,1,2.89599,1,0.95606,0.08126,0.06826,0.2,0.1,3,13.15758,14.24242,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"2018-05-15","Bestiary Flashback HC","Fragment",95,1,2.71939,4,16.18788,16.884,32.06267,20.545,20,1,6,5,2,1,1,2,1,0.85023,0.08074,0.06909,0.2,0.1,3.86487,11.78291,11.57,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"2018-05-16","Bestiary Flashback HC","Fragment",82.502,1,3,4,15.79596,23.13679,35,20,16,1,6,5,2,1,1,2,1,0.84841,0.08105,0.07539,0.2,0.1,4,10,10,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"2018-05-17","Bestiary Flashback HC","Fragment",81.887,1,3,4,15,37,37,20,15,1,7,5,2,1,1,2,1,0.8,0.08126,0.08454,0.2,0.1,4,10,10.1725,6.0866,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"2018-05-18","Bestiary Flashback HC","Fragment",70.3125,1,4.308,4,15,27.60762,37.95143,21.09,6,1,6.692,5,2,1,1,2,1,0.77606,0.07184,0.08657,0.17629,0.09827,3,10,11.5,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"2018-05-19","Bestiary Flashback HC","Fragment",74.20989,1,3.217,4,15,40.87667,0,25,5,1.804,6,5,2,1,1,2,1,0.8,0.07016,0.08932,0.17588,0.0978,3,10,25,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"2018-05-20","Bestiary Flashback HC","Fragment",71.25,1,5.1,4,15,40,0,25,10,1,6.21556,5.65851,2,1,1,2,1,0.90046,0.06646,0.08698,0.18135,0.1,3,10,15,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"2018-05-21","Bestiary Flashback HC","Fragment",68.33333,1,7.472,4,15,40,100,25.545,10,2,6.25169,8.41,2.53646,1,1,2,1,0.83333,0.06667,0.08452,0.17757,0.10383,3,10.20444,15,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"2018-05-22","Bestiary Flashback HC","Fragment",69.11702,1,5.302,4,15,35.99495,60,25,11.09,2,9,8.314,3.96364,1,1,2,1,0.8908,0.06667,0.0867,0.19256,0.11407,3,11.05,15,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,"2018-05-23","Bestiary Flashback HC","Fragment",59.70103,1,5.07879,4,15,20,60,25,11.09,1.95408,8.98421,15.80204,8,1,1,2,1,0.90103,0.07535,0.084,0.29774,0.1,3,12,15,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"2018-05-24","Bestiary Flashback HC","Fragment",40,1,5.07879,4,15,24.36247,55,25,11.09,2,9.13554,13.22143,8,1,1,2,1,0.92081,0.07493,0.08905,0.3023,0.11923,3,14.05,15.545,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"2018-05-25","Bestiary Flashback HC","Fragment",40,1,5.07879,4,15,24.4027,55,25,10,2,9.32525,13.22143,8,1,1,2,1,0.89795,0.07388,0.09018,0.33333,0.1,3,13.834,20,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"2018-05-26","Bestiary Flashback HC","Fragment",40,1,5.128,4,15,24.43333,0,25,10,1,9.01625,3.37576,3.74286,1,1,2,1,0.84263,0.07813,0.09017,0.2595,0.1,3,13.63444,20,5.52604,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"2018-05-27","Bestiary Flashback HC","Fragment",40,1,5.128,4,15,20,0,0,10,1.50521,9.06771,2.59192,2.97959,1,1,2,1,0.88889,0.06142,0.08718,0.18428,0.1,3,13.5404,20,5.55263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"2018-05-28","Bestiary Flashback HC","Fragment",59.44,1,5.128,4,15,20,0,0,0,1.40204,9.30833,2.59192,2.59184,1,1,2,1,0.88889,0.07447,0.08509,0.26266,0.1,3,17.5,18,6.02717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"2018-03-02","Bestiary HC","Fragment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"2018-03-03","Bestiary HC","Fragment",0,1.1209,20,0,0,0,0,0,0,10,0,0,3,1.91,1,2.82988,1.1349,1.59965,0.50806,1,6,0.88637,33.66667,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"2018-03-04","Bestiary HC","Fragment",0,1,3,14,0,0,0,0,10,7.8184,19.51939,34.50738,7.29574,1,1,2,1,1,0.61825,0.61788,2.48654,0.52664,30,30,12.66667,22.26548,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"2018-03-05","Bestiary HC","Fragment",0,1,2.88764,15.50418,30,30,0,0,9.1315,3.02873,13.29317,17.63925,4.42185,1,1,2,1,1,0.42443,0.28841,0.97697,0.40783,21.59528,30.46417,8.04959,13.69592,11.70797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"2018-03-06","Bestiary HC","Fragment",229.42792,1,2,13.138,21.36798,24.30556,17.64347,18,8.60872,2.00565,7.85033,11.42186,2.64643,0.99611,0.9808,1.22371,1,1,0.30599,0.24893,0.69442,0.26398,17.05061,27.11751,5.59023,15.91124,9.64307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"2018-03-07","Bestiary HC","Fragment",148.73797,1,2,10.7661,19.08818,22.59925,16.33596,31.5,5.47861,2,6.38829,12.21164,2.95075,0.8666,0.81594,1,1,1,0.20253,0.21565,0.32751,0.24859,11.57167,26.16591,4.84739,15.69158,8.48691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"2018-03-08","Bestiary HC","Fragment",115.62442,1,2,9.59579,21.67409,25.08752,17.05047,24.2295,3.01399,2,5.53535,9.97189,2.95664,0.76353,0.7002,1,1,1,0.19767,0.18649,0.32615,0.27424,14.57639,21.60217,4.15184,22.17082,7.37484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"2018-03-09","Bestiary HC","Fragment",129.96175,1,2,9.74156,19.64097,21.58245,17.61799,21.37477,2.41962,2,5.99424,11.66467,2.95393,0.73991,0.66686,1,1,1,0.15594,0.16676,0.30195,0.24515,15.70086,23.41542,5.24457,18.28723,6.53082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"2018-03-10","Bestiary HC","Fragment",124.60377,1,2,10.04724,15.62908,20.00868,17.15669,22.14291,2.43135,1.98366,6.80808,15.26049,2.98883,0.91002,0.7167,1,1,1,0.14286,0.15927,0.24905,0.24812,10.44252,22.33322,4.67206,22.0464,7.03864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
