"Date","League","Type","Eber.s.Key","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Volkuur.s.Key","Yriel.s.Key","Chayula.s.Breachstone","Divine.Vessel","Esh.s.Breachstone","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Xoph.s.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Chayula.s.Charged.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
2016-12-08,"Standard","Fragment",2,20.075,18.92857,12,19,24.8375,2,88.89464,24.49286,3.76964,0.99649,1,4.65893,1,21.55,4.81607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-09,"Standard","Fragment",2,20,17.71429,12,19,25.53571,2,92.45,22.88036,4.24643,1,1,4.9375,1,20.91071,4.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Standard","Fragment",2,20.04,18.58727,12.12909,18.32909,29.34545,2,92.63818,28.88545,4.9,1,1,4.72218,1,19.93091,4.87818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Standard","Fragment",2,20.51429,18.09375,12.0625,17.17321,22.84286,2,88.45893,28.0375,4.52143,1,1,4.36036,1,19.57321,3.94286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-12,"Standard","Fragment",2,20.30182,17.98545,11.71273,15.65091,16.42727,2,86.68545,24.98909,4.13636,1,1,4.75473,1,18.25818,4.13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-13,"Standard","Fragment",2,20.06786,18.53661,10.56071,15.85893,17.97321,2,86.83214,29.05357,4.93929,1,1,4.89964,1,15.42857,4.41786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-14,"Standard","Fragment",2,21.01818,18.97364,10.58182,15,39.89091,2,88.95273,27.52545,3.46182,1,1,4.50776,1,15.29636,4.16364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-15,"Standard","Fragment",2,21.1375,19.66071,10.06786,15.07857,25.31429,2,88.19286,26.05357,4.99286,1,1,4.85536,1.00268,16.075,4.75357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-16,"Standard","Fragment",2,20.83729,19.57966,10.54746,17.45085,22.88983,2,86.27119,29.54915,4.50847,1,1,4.47203,1,17.43898,5.22881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,"Standard","Fragment",2,20.82321,20.08929,10.15,18.55357,24.9875,2,87.50536,28.22321,4.92679,1,1,4.27464,1,13.45179,3.63393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,"Standard","Fragment",2,20.90364,19.97273,10,18.16,35.08182,2,90,29.58,3.66,1,1,4.03,1,14.24727,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19,"Standard","Fragment",2,20.35965,21.57544,10.02632,18.9807,32.8,1.9614,88.98421,28.72982,3.70877,1,1,4.00877,1,14.68421,2.63158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-20,"Standard","Fragment",2,22.31964,21.20357,10,19.86786,25.84107,2,90,29.90536,4.46429,1,1,4.2375,1,12.775,3.06071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-21,"Standard","Fragment",2,22.42545,20.55273,10.18364,19.79636,26.30909,2.12727,90.98727,26.54,5.43636,1,1,4,1,12.62545,3.79818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-22,"Standard","Fragment",2,20.31818,21.45273,10,20,28.99455,2.01455,97.21091,28.98727,5.77091,1,1,4.03818,1,10.51091,3.76545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-23,"Standard","Fragment",1.87455,21.43636,20.02364,10,19.92545,27.68909,2,95.47636,33.83091,4.67818,1,1,4.25,1,10.08,4.02182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,"Standard","Fragment",1.70175,20.46667,19.69825,10,18.38772,25.50526,2.29649,94.53158,32.95439,4.23158,1,1,4.40877,1,10.23158,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-25,"Standard","Fragment",1.92727,20.68,19.61455,9.96727,18.28909,24.08545,2.53818,93.33455,29.48909,4.97636,1,1,4.18727,1,10.81636,3.45818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-26,"Standard","Fragment",1.99074,21.12037,19.61667,10,18.64815,19.99815,2.71481,85.44074,29.87222,4.70741,1,1,4.06481,1,10.33333,2.01481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-27,"Standard","Fragment",1.77636,19.58364,19.31636,10,17.10182,23.19636,1.18182,88.93273,34.32182,5.16727,1,1,4.32,1,11.34727,2.76182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-28,"Standard","Fragment",1.69091,18.98545,20.02909,9.80182,16.17818,23.56909,1.89818,97.94545,34.74909,4.92545,1,1,4.94,1,11.93455,3.05273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-29,"Standard","Fragment",1.92182,20.86909,17.79273,9.56727,17.2,24.47636,2.88727,98.85818,37.61818,6.45455,1,1,4.95091,1,10.55091,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-30,"Standard","Fragment",1.66727,20.76727,18.45818,10.10182,16.24364,27.84364,2.3,96.99636,31.55091,7.23091,1,1,4.60364,1,10.30182,4,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-31,"Standard","Fragment",1.65,20.92586,19.26724,11.09138,17.7931,25.54483,2.97586,94.85345,28.97931,6.24483,1,1,5,1,10.19655,4.50172,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,"Standard","Fragment",2,22.81034,20.23103,10.18621,16.58793,28.11034,2.30517,100.62586,29.7431,5.46207,1,1,4.98276,1,15.8069,4.9931,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-02,"Standard","Fragment",2,22.42321,20.76429,10.01071,17.68214,26.75,2.625,98.98571,28.58393,5.43929,1,1,4.94911,1,13.15179,4.2125,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-03,"Standard","Fragment",1.3375,23.0375,19.98929,10.15357,15.49464,27.7125,2.01786,82.49107,37.55357,5.01786,1,1,4.98482,1,11.9125,3.59643,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-04,"Standard","Fragment",1,22.43036,20.625,10.00804,16.63571,29.65,2.35714,92.96607,32.1875,6.59821,1,1,4.99643,1,12.0125,3.93393,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-05,"Standard","Fragment",1.58545,20.73818,20.15273,10.52091,16.89636,26.54909,2.50727,88.53636,34.22727,6.16545,1,1,4.87818,1,11.94,4.10364,0,0,0,0,0,0.2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-06,"Standard","Fragment",1.83636,22.55455,21.94909,13.06545,17.64545,25.52909,2,89.01273,31.00545,5.05636,1,1,5,1,16.67455,4.13545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-07,"Standard","Fragment",1.39636,20.34727,23.96909,14.30727,17.90727,26.20364,2.11455,95.01818,28.30182,3.68182,1,1,4.77273,1,16.88,3.96,0,0,0,0,0,3.77818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-08,"Standard","Fragment",1.03455,20.85273,24.13818,14.46364,17.49818,30.24364,2.68364,93.19273,35.15455,4.76727,1,1,5,1,15.26182,3.83636,0,0,0,0,0,0.20943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-09,"Standard","Fragment",1.21273,19.36,23.60727,14.64,15.99091,34.96909,2.22182,91.29636,39.02909,6.21091,1,1,4.80273,1,14.77455,3.66182,0,0,0,0,5,0.33482,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-10,"Standard","Fragment",1.83571,20.36786,24.33036,14.38036,15,30.325,2,104.41429,40.4875,5.75536,1,1,4.73304,1,13.12143,4.40179,0,0,0,0,5,0.725,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-11,"Standard","Fragment",1.04182,21.08,22.52909,13.11273,15.85636,29.52,2.68545,93.69273,30.10545,4.78727,1,1,4.92091,1,13.46545,4.08,0,0,0,0,5,2.90136,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-12,"Standard","Fragment",1.91607,21.11786,22.84643,12.14286,15.5375,31.66607,2.99464,90.88929,31.86786,3.16964,1,1,4.42857,1,13.31964,4.25536,0,0,0,0,5,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-13,"Standard","Fragment",1.975,22,23.77143,10.5375,16.5625,27.50893,2.8256,96.08571,35.11429,5.10714,1,1,4.94464,0.99982,11.03929,4.75,0,0,0,0,5,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-14,"Standard","Fragment",1.26182,20,21.96818,10.49636,15.75273,29.70727,2.28,93.58909,30.46,5.60364,1,1,4.98818,1,11.16364,4.69636,0,0,0,0,5,5,6.20364,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-15,"Standard","Fragment",1.97593,21.225,23.3287,12.96111,15.6963,27.75185,2.37407,94.21481,32.01944,6.8463,1,1,4.97037,1,11.9463,4.02963,0,0,0,0,5,5,3.86667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-16,"Standard","Fragment",2,20.34727,23.24,13.28182,16.08727,29.34545,2.88182,90.3,36.98,6.83273,1,1,4.82364,1,11.40182,3.49636,0,0,0,0,5,4.72364,2.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-17,"Standard","Fragment",2,19.7875,23.66786,10.55,15.13214,31.13214,2.975,102.10179,38.19286,6.83929,1,1,4.25107,1,12.25179,4.90714,0,0,0,0,5,1.38661,4.08571,5,55.23529,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-18,"Standard","Fragment",2,21.44821,24.20893,11.475,15.65357,33.05357,3.00357,89.5125,36.875,5.28214,1,1,4.24429,1,10.56071,4.93036,0,0,60,0,5,5,2.8,5,45.10714,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-19,"Standard","Fragment",2,23.12143,22.95,13.44821,15.46964,25.81964,2.23214,89.65179,42.48036,5,1,1,4.30417,1,11.81964,4.90536,0,0,59.67857,0,5,3.48,2.8,5,45.98214,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-20,"Standard","Fragment",2,22.50182,21.71455,13.44545,15.84727,20.74545,2,93.46545,41.68727,5.12727,1,1,4.3837,1,10.37455,4.04364,0,0,60,0,5,1.34682,2.8,1.75273,47.80909,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-21,"Standard","Fragment",2,20.76481,21.23519,13.49074,15.58519,23.60185,2.07963,91.27222,41.91481,4.3,1,1,4.56278,1,11.00556,4,0,0,60,0,3.6963,3.67407,2.8,1.07176,46.66667,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"Standard","Fragment",1.95094,20.19623,21.39434,12.36038,16.21321,27.59245,2.04906,89.9,41.76792,6.97925,1,1,4.89811,1,9.83774,4,0,0,60,0,4.4566,5,2.8,1.61226,47.77358,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"Standard","Fragment",1.98545,19.82727,20.37273,11.83455,14.82182,25.48,2.01091,86.72727,45.10727,6.24545,1,1,4.81855,1,12.22545,4,0,0,60,0,1.77037,5,3.33333,4.89167,46.31818,0,59.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"Standard","Fragment",1.93091,19.15455,19.72364,10.81273,15,28.81636,1.89273,85.91455,44.80182,6.14727,1,1,4.59836,1,11.99273,4,0,0,60,0,2.46182,5,2.94694,5,46.15455,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"Standard","Fragment",2,19.02778,19.54259,11.96111,15,29.97963,1.93704,82.5037,47.30185,4.80556,1,1,4.12593,1,11.25185,4,0,0,60,0,1.06667,5,2,5,46.5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"Standard","Fragment",2,18.95636,19.73818,11.98545,14.98909,30.19636,2,83.17273,42.13273,5.28364,1,1,4,1,11.01818,4.27455,0,0,60,0,1.4,5,2,5.03636,45.9,0,59.34545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"Standard","Fragment",2,18.98929,19.46786,12,14.71964,29,2,81.83929,44.21607,4.575,1,1,4.42411,1,11.5875,4,0,0,60,0,1.4,5,1.96842,5.5,45.5625,0,50.92857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"Standard","Fragment",2,18.9614,19.84386,11.25439,14.58421,26.29123,2,82.89825,42.64035,4.46491,1,1,4.97228,1,10.82281,3.74035,0,0,60,0,1.32679,5,1.7,5.54464,46.5,0,54.47368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"Standard","Fragment",1.95179,18.99286,18.90179,11.25893,13.63571,26.46429,2.04286,81.88393,39.99464,4.48214,1,1,4.89571,1,10.73214,3.74821,0,0,60,0,1.2,5,1.97321,5.55357,46.5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-30,"Standard","Fragment",1.8875,18.47143,18.6375,11.83214,13.49286,32.91071,2.70893,82.06607,42.1375,4.20536,1,1,4.70696,1,11.61607,3.71964,0,0,57.58036,0,1.14286,5,2,5.29286,46.02679,0,53.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-31,"Standard","Fragment",2,16.22807,17.46316,11.10702,14.36842,28.27719,2.78421,79.59123,41.54035,4.50175,1,1,4.60404,1,12.21579,3.77544,0,0,52.1614,0,1,3.51579,1.31579,5.14762,44.94386,0,53.13519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,"Standard","Fragment",1.98214,16.4375,17.82857,10.25536,14.66429,29.47143,2.78214,78.04464,38.62143,4.88393,1,1,4.41804,1,10.00179,3.56786,0,0,50.89464,0,1,3.2,3,7,44.275,0,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-02,"Standard","Fragment",2,16.62321,17.92857,10.26786,15,26.23393,2,74.40536,37.97857,4.12321,1,1,4.19393,1,10,3.72321,0,0,41.31071,0,1,3.2,0,7,40.55714,0,44.17143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,"Standard","Fragment",2,16.71786,18.83571,10.35714,15,24.80357,2.20179,73.75893,37.75714,4.9625,1,1,4.26786,1,10,3.98214,0,0,38.26071,0,1,3.2,0,7,36.32143,0,44.59091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-04,"Standard","Fragment",1.96964,17.89643,19.075,11.59286,14.99643,24.09464,2.10714,72.96607,40.4375,3.99821,1,1,4.69929,1,10,3.70893,0,0,38.12143,0,1,2.925,2,5.72,38.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-05,"Standard","Fragment",2,19.12364,19.96364,11.88364,15.13455,23.52727,2,75.67273,43.80545,5.24364,1,1,4.80727,1,10.09818,3.81636,0,0,41.90909,0,1.08727,1.73227,2,5.09818,41.78182,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-06,"Standard","Fragment",2,19.96491,19.7,12.47368,15.01754,22.05439,2,77.3807,46.03158,4.52632,1,1,4.35175,1,10.72632,3.45088,0,0,34,0,1.29474,5,2,5.2,40.49123,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-07,"Standard","Fragment",2,22.02321,19.12679,12.27679,15,23.5375,2,78.61964,43.61071,5.3375,1,1,4.11964,1,11.22321,2.88571,0,0,40.375,3,1,0.47544,1.16596,2.64561,40.13393,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-08,"Standard","Fragment",1.52069,21.08621,19.65517,12.94138,15,20.85862,2,83.75172,40.70345,5.54828,1,1,4.24849,1,11.51034,3.44655,0,0,50.77586,3,1.06842,1.70351,1.71579,2.06316,40.38793,0,59.03571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-09,"Standard","Fragment",2,19.55,19.74825,12.06667,14.35614,20.25789,2,85.04561,46.86316,5.07368,1,1,4.92741,1,11.07368,3.58772,0,0,48.12105,0,1.03684,2,2,4.23158,39.58421,0,52.01228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-10,"Standard","Fragment",2,18.60862,19.5069,12.89138,14.90517,21.78966,2,84.25517,48.78793,4.9931,1,1,4.77328,1,10.38793,3.12241,0,0,40.02759,0,1,2.08163,2.72,2.86327,39.07759,0,59.46034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-11,"Standard","Fragment",2,19.00776,19.99655,12.08276,14.9,20.55862,2,76.71207,43.51552,4.91552,1,1,4.88944,1,10.01379,3.0069,0,0,50.9,0,1,2.65862,4.99483,6.81552,39.24655,0,59.62241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-12,"Standard","Fragment",2,19,19.66316,12.99825,14.64386,20.42456,1.98421,83.06316,45.74561,6.45263,1,1,5,1,10.80702,3.01228,0,0,50.47368,0,1,2.1,2.3,2.7,38.31579,0,59.36842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-13,"Standard","Fragment",2,19,18.8807,12.99474,15,20.21404,2,82.21053,45.68421,4.91053,1,1,4.83333,1,10.94912,3,0,0,50,5,1,2.1193,2.3193,2.60351,36,0,46.76316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-14,"Standard","Fragment",2,18.88276,18.49483,12.93448,15.14828,21.65517,2,81.18621,45.31552,5.03621,1,1,4.24914,1,11.08103,3,0,0,50,5,1,2.25172,2.52241,1.83793,36.85345,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-15,"Standard","Fragment",2,18.56491,18.46667,12.34211,15.34912,21.12632,2,94.51228,44.4386,5.05789,1,1,4.42982,1,11.96842,3,0,0,45.61404,3.28421,1,1.96842,3.54386,1.34035,39.97368,0,50.15088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-16,"Standard","Fragment",2,18.89825,18,12.19825,15.20526,23.73158,2,91.90351,44.27544,5,1,1,4.56667,1,15.0614,3,0,0,35.07018,4.2,1,1.34211,2.03684,1.42105,37.34211,0,30.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-17,"Standard","Fragment",2,18.15965,17.73158,12.35877,14.91228,31.28246,2,90.05088,44.39825,5.11754,1,1,4.92544,1,13.28596,3.0386,0,0,33.7193,5,1,2.2,2.38596,2.3,36.5807,0,32.05614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-18,"Standard","Fragment",2,18.71404,18.03684,12.87368,14.9807,18.25263,2,89.77895,42.93158,5,1,1,4.81,1,16.31404,3.01053,0,0,20.64035,5,0.81286,1.60175,2.00702,1.62529,26.0614,0,30.63158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-19,"Standard","Fragment",2,19,17.43684,12.62632,15,23.54386,2,84.38246,39.70351,5.0614,1,1,4.99737,1,18.9193,3.4193,0,0,34.66667,5,0.55768,0.81378,2.51404,0.75629,29.63158,0,37.68421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-20,"Standard","Fragment",2,18.66842,17.17719,13.01754,14.99474,24.93158,2,81.80526,39.4,4.98421,1,1,5,1,19.8386,3.87544,0,0,25.26316,5,0.77544,1.799,2.56491,1.46433,26.5,0,31.3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
