"Date","League","Type","Abberath.s.Horn","Advancing.Fortress","Agnerod.East","Agnerod.North","Agnerod.South","Agnerod.West","Al.Dhih","Allure","Amplification.Rod","Apep.s.Rage","Ashcaller","Atziri.s.Disfavour","Aurumvorax","Axiom.Perpetuum","Bino.s.Kitchen.Knife","Bitterdream","Bloodplay","Bloodseeker","Brain.Rattler","Breath.of.the.Council","Brightbeak","Brutus..Lead.Sprinkler","Callinellus.Malleus","Cameria.s.Maul","Chin.Sol","Chitus..Needle","Chober.Chaber","Clayshaper","Cospri.s.Malice","Cybil.s.Paw","Daresso.s.Passion","Darkscorn","Death.s.Hand","Death.s.Harp","Death.s.Opus","Divinarius","Doomfletch","Doomfletch.s.Prism","Doomsower","Doon.Cuebiyari","Doryani.s.Catalyst","Dreadarc","Dreamfeather","Dyadus","Dying.Breath","Eclipse.Solaris","Edge.of.Madness","Ephemeral.Edge","Essentia.Sanguis","Femurs.of.the.Saints","Fencoil","Fidelitas..Spike","Flesh.Eater","Frostbreath","Geofri.s.Baptism","Gorebreaker","Goredrill","Heartbreaker","Hegemony.s.Era","Hezmana.s.Bloodlust","Hiltless","Hrimnor.s.Dirge","Hrimnor.s.Hymn","Hyaon.s.Fury","Ichimonji","Infractem","Innsbury.Edge","Iron.Commander","Izaro.s.Dilemma","Jack..the.Axe","Jorrhast.s.Blacksteel","Kaom.s.Primacy","Kingmaker","Kondo.s.Pride","Kongor.s.Undying.Rage","Lakishu.s.Blade","Last.Resort","Lavianga.s.Wisdom","Lifesprig","Limbsplit","Lioneye.s.Glare","Mark.of.the.Doubting.Knight","Marohi.Erqi","Midnight.Bargain","Mightflay","Mj√.lner","Mon.tregul.s.Grasp","Moonbender.s.Wing","Moonsorrow","Mortem.Morsu","Null.s.Inclination","Nuro.s.Harp","Nycta.s.Lantern","Obliteration","Ornament.of.the.East","Oro.s.Sacrifice","Pillar.of.the.Caged.God","Piscator.s.Vigil","Pledge.of.Hands","Prismatic.Eclipse","Quecholli","Queen.s.Decree","Queen.s.Escape","Quill.Rain","Razor.of.the.Seventh.Sun","Reach.of.the.Council","Realm.Ender","Realmshaper","Reaper.s.Pursuit","Rebuke.of.the.Vaal","Redbeak","Relentless.Fury","Reverberation.Rod","Rigwald.s.Charge","Rigwald.s.Command","Rigwald.s.Savagery","Rive","Roth.s.Reach","Scaeva","Shiversting","Silverbough","Silverbranch","Singularity","Sire.of.Shards","Slivertongue","Soul.Taker","Spine.of.the.First.Claimant","Starforge","Storm.Cloud","Storm.Prison","Taryn.s.Shiver","Terminus.Est","The.Blood.Reaper","The.Blood.Thorn","The.Cauteriser","The.Consuming.Dark","The.Dancing.Dervish","The.Dark.Seer","The.Goddess.Bound","The.Goddess.Scorned","The.Goddess.Unleashed","The.Gryphon","The.Harvest","The.Princess","The.Scourge","The.Screaming.Eagle","The.Searing.Touch","The.Stormheart","The.Supreme.Truth","The.Tempest","The.Tempestuous.Steel","The.Whispering.Ice","Tipua.Kaikohuru","Touch.of.Anguish","Tremor.Rod","Trypanon","Twyzel","Ungil.s.Gauche","Varunastra","Void.Battery","Voidhome","Voltaxic.Rift","Wideswing","Widowmaker","Wildslash","Windripper","Wings.of.Entropy","Xirgil.s.Crank","Ahn.s.Might","Arakaali.s.Fang","Arborix","Augyre","Balefire","Beltimber.Blade","Cameria.s.Avarice","Cane.of.Unravelling","Cerberus.Limb","Chaber.Cairn","Corona.Solaris","Debeon.s.Dirge","Disintegrator","Dreadbeak","Dreadsurge","Duskdawn","Earendel.s.Embrace","Ewar.s.Mirage","Fate.of.the.Vaal","Geofri.s.Devotion","Grelwood.Shank","Hand.of.Thought.and.Motion","Hand.of.Wisdom.and.Action","Hopeshredder","Kitava.s.Feast","Martyr.of.Innocence","Mirebough","Nebuloch","Ngamahu.s.Flame","Oni.Goroshi","Panquetzaliztli","Sanguine.Gambol","Severed.in.Sleep","Shade.of.Solaris","Shimmeron","Sinvicta.s.Mettle","Soulwrest","Story.of.the.Vaal","Taproot","The.Dancing.Duo","The.Enmity.Divine","The.Grey.Spire","The.Poet.s.Pen","The.Rippling.Thoughts","The.Stormwall","The.Wasp.Nest","Tidebreaker","Tulborn","Tulfall","United.in.Dream","Uul.Netol.s.Embrace","Uul.Netol.s.Kiss","Voidforge","Vulconus","White.Wind","Xoph.s.Inception","Xoph.s.Nurture","Paradoxica","The.Crimson.Storm","Sign.of.the.Sin.Eater","Cold.Iron.Point","Nebulis","The.Black.Cane","The.Saviour","NA."
2017-06-12,"Standard","UniqueWeapon",0.37231,0.45359,12.13282,11.69718,13.75846,14.96103,0.44872,0.97692,2.05897,1,0.45359,360.20051,0.45333,0.45359,3.96205,0.09256,0.45359,1,2.61179,15.56769,0.73051,189.56897,0.67,0.45026,0.99795,1,0.45359,1,77.69821,0.45359,0.44231,0.45359,1,0.57205,54.51795,2.25821,0.45359,16.33949,0.68462,10.1241,19.95538,0.40872,1.14538,0.45359,0.53513,0.45359,2.64718,0.97667,1,0.42128,0.29641,0.45359,0.37154,0.4,0.45359,0.39692,0.15,0.45103,10.95282,0.96897,0.99179,2.9441,0.42718,0.92692,1,0.45359,0.47128,0.45359,1.99385,1.24026,196.6559,0.45359,61.78,0.45359,8.37103,0.45359,0.41769,0.44897,0.98,0.44462,0.95795,0.43949,0.71564,3.74,0.99744,30.21564,0.45359,0.45359,0.45359,0.45359,0.45359,0.45359,0.45128,0.95128,0.45282,0.99949,0.35385,0.97205,1,0.45359,0.45359,0.45359,19.61308,0.45359,4.70795,190.5759,1.06487,0.25692,0.55974,0.44692,0.37256,0.43051,0.44821,0.45359,643.59513,627.48256,1.44205,0.45359,0.45359,0.1059,2.66128,0.45333,1.78564,0.59846,4.97179,34.49641,0.45359,230.63359,0.44769,0.45359,0.89564,1,0.45359,0.22026,12.67282,6.84718,0.4459,1,0.99718,24.01744,226.20026,4.97513,21.1,0.42487,31.03103,0.45821,1,0.41718,2.04615,9.83744,0.98,0.45359,102492.22222,16.42385,0.40256,8.19103,0.43205,0.45359,141.26744,303.03718,0.43333,3.01128,0.24308,0.43923,0.3141,43.02051,0.45359,3.06923,0,52.10538,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.72769,0,0.42974,0,0,0,15.17769,72.51,0,74.16692,144.99974,0,0,17.04179,0,0,0,236.13385,48.41282,0,0,0,0,0,0,0,0,0,0,0,0,62.75077,4.25179,4.64128,734.48897,40.48744,15.83436,0,0,0,0.94923,514.57308,0,0,0,0,0,0,0,0
2017-06-13,"Standard","UniqueWeapon",0.275,0.45525,11.8535,11.71175,14.56525,15,0.218,0.98175,2.612,0.97775,0.45525,353.4045,0.4415,0.45525,3.69625,0.09025,0.45525,0.99975,2.8255,16.88175,0.463,196.7325,0.51775,0.4545,1,1,0.45525,1,78.38575,0.45525,0.44525,0.44075,1,0.94325,62.24825,1.683,0.45525,15.036,0.93725,11.834,20.29625,0.42725,1.95225,0.45525,0.78325,0.45525,2.825,0.79,1,0.4295,0.30125,0.45525,0.262,0.422,0.43075,0.42675,0.26125,0.45525,10.2735,1,0.8675,2.73175,0.2905,0.908,1,0.45525,0.49225,0.45525,1.531,1.00425,193.11875,0.45525,49.505,0.45525,7.6095,0.4545,0.39425,0.43725,0.869,0.44175,0.92375,0.434,0.57,2.907,0.9995,35.3715,0.578,0.45525,0.45525,0.45525,0.45525,0.45525,0.45325,0.52225,0.43125,1,0.36575,0.7795,1,0.42325,0.45175,0.45525,19.064,0.45575,5,184.28775,1.197,0.09025,0.51725,0.45525,0.2675,0.33175,0.45525,0.452,632.152,654.56225,1,0.44775,0.72675,0.2345,2.5015,0.45525,1.28325,0.5965,5.42925,34.05875,0.45525,219.11375,0.45525,0.446,1,1.543,0.45525,0.2465,17.167,6.73675,0.45525,1,0.7205,24.98875,206.46,7.02875,20,0.455,27.01725,0.45525,1,0.3405,2.298,7.907,1,0.45525,100972.75,16.2065,0.3895,9.476,0.45375,0.44925,150.438,302.91825,0.42275,3.078,0.282,0.45525,0.19075,29.9965,0.45525,2.89275,0,56.47325,0,0,0,0,0,0,0,0,0,0,0,0,0,1029.92225,0,0.43925,0,0,0,16.45775,61.834,0,69.52125,132.224,0,0,16.857,0,0,0,233.223,47.42775,0,0,0,0,0,0,0,0,0,0,0,0,63.97425,4.6595,4.431,713.7515,85.8055,14.87,0,0,0,0.98525,504.86375,0,0,0,0,0,0,0,0
2017-06-14,"Standard","UniqueWeapon",0.36282,0.44923,10.44795,12,13.18564,14.94436,0.37179,0.87359,3.47718,0.99282,0.43667,353.3841,0.44923,0.44923,3.33718,0.11974,0.44923,1,2.55744,19.86615,0.91949,201.39436,0.52821,0.42718,1,1,0.4459,0.99385,78.88872,0.44718,0.44641,0.42436,1,0.83923,60.70179,1.25,0.44923,16.14333,1,11.19821,20.04718,0.38872,1.18,0.46179,0.89974,0.44923,3.05949,0.55641,1,0.43641,0.35487,0.44923,0.11,0.44872,0.41641,0.4359,0.41872,0.44923,8.37538,1,0.72667,2.79974,0.30949,0.86846,1,0.44667,0.74769,0.44923,5.58949,1.16154,165.72205,0.4741,45.44,0.44462,4.04949,0.44923,0.36692,0.44923,0.93667,0.4459,0.95462,0.36564,0.63385,2.25974,0.98795,42.57846,0.5841,0.44923,0.44923,0.46692,0.44256,0.44923,0.44846,0.44923,0.42205,0.94846,0.36744,0.89872,1,0.43923,0.43846,0.4459,21.45949,0.44923,5,201.68923,1.65795,0.09667,0.44564,0.38487,0.26385,0.39385,0.44923,0.43308,614.67846,647.38154,1,0.44872,0.50487,0.38205,2.98897,0.44923,1,0.94231,5.51872,34.36385,0.44923,225.5159,0.44872,0.41103,0.94487,2.08359,0.44923,0.41974,8.53154,5.0041,0.44923,1.06205,0.52718,17.82538,201.68923,5.22538,20,0.44923,24.9641,0.44923,1,0.35795,2.54667,9.11154,1,0.44923,80206.04154,15.49103,0.44154,8.1959,0.44462,0.43897,117.05128,302.53385,0.42744,3.09795,0.23872,0.42872,0.31026,27.91615,0.44923,2.55282,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,275.21429,0,0.44667,0,0,0,16.37128,57.83359,0,68.42692,111.13385,0,0,18.10513,0,0,0,237.70513,41.25641,0,0,0,0,0,0,0,0,0,0,0,0,57.90436,3.07564,4.50179,747.56846,34.87128,18.6759,0,0,0,1.87179,504.22308,0,0,0,0,0,0,0,0
2017-06-15,"Standard","UniqueWeapon",0.43975,0.44375,10.90325,12.08225,13.60575,15,0.382,0.86675,4.77425,0.9915,0.44375,359.379,0.44375,0.44275,4.38075,0.14975,0.44375,1,2.117,22.2835,0.69275,202.25325,0.44375,0.4235,1,1,0.442,0.9485,83.33975,0.44175,0.44375,0.423,1,0.98175,72.039,1.527,0.44375,20.35725,1,17.42175,18.6525,0.2005,1.9355,0.6725,0.9755,0.44375,3.60425,0.729,0.99625,0.4425,0.3065,0.4325,0.16275,0.44225,0.41375,0.4105,0.4375,0.83025,5.82425,1,0.6655,2.82075,0.4215,0.76975,0.994,0.44675,0.85325,0.4405,8.80575,1.88375,149.66475,0.44375,47.195,0.43225,2.12375,0.44375,0.371,0.439,0.998,0.44375,0.92125,0.4055,0.602,2.28525,0.9825,43.54825,0.44375,0.44375,0.4405,0.74725,0.42475,0.44375,0.44375,0.44375,0.4255,0.93425,0.3565,0.899,1.0885,0.439,0.43575,0.44375,24.465,0.44375,4.97025,194.061,2.7595,0.33725,0.43875,0.4145,0.426,0.36325,0.436,0.391,582.4415,667.206,1,0.44375,0.48975,0.353,3.01075,0.44325,1,0.89525,5.56825,31.746,0.4585,261.9805,0.4405,0.42075,0.665,1.02,0.44375,0.42225,9.254,5.1015,0.44275,1,0.698,17.625,202.873,3.13175,20.95225,0.44375,25,0.44375,1,0.42225,3.01125,8.485,1,0.44375,11969.507,16.92025,0.423,8.4975,0.44075,0.44375,101.203,304.3095,0.442,2.367,0.18025,0.44375,0.2825,28.1655,0.44375,3.131,0,49.15825,0,0,0,0,0,0,0,0,0,0,0,0,0,253.59125,0,0.44375,0,0,0,11.54875,52.231,0,66.73175,76.052,0,0,15.01775,0,0,0,233.321,37.50175,0,0,0,0,0,0,0,0,0,0,0,0,72.36175,1.98,4.8785,813.74175,26.2485,22.68175,0,0,0,3.36625,525.7945,0,0,0,0,0,0,0,0
2017-06-16,"Standard","UniqueWeapon",0.44128,0.44128,11.87205,12.68205,13.52769,14.98872,0.42897,0.76564,4.99615,0.97026,0.44128,373.84513,0.43538,0.42923,4.30821,0.16667,0.44128,1,1.98923,23.98436,0.51282,136.16897,0.44128,0.42872,1,1,0.44128,0.99641,89.84846,0.42436,0.44128,0.43949,1,0.77256,74.67077,1.77,0.44051,19.47513,0.57949,20.18179,22.9759,0.17,1.95026,0.70051,1,0.44128,3.36513,0.99308,0.96436,0.44128,0.14821,0.38872,0.43256,0.43718,0.24436,0.42872,0.42154,0.62282,2.46641,0.90128,0.42436,2.33744,0.42385,0.75872,0.64564,0.44103,0.61359,0.44128,0.91615,2.11256,173.61667,0.45615,47.25974,0.44128,2.04154,0.43897,0.39744,0.40718,0.52795,0.44077,0.88385,0.38949,0.84051,2.95103,0.99205,44.97641,0.44128,0.44128,0.44128,0.44128,0.42179,0.46359,0.43846,0.44128,0.43641,0.89256,0.39513,0.93436,1.46385,0.43744,0.43846,0.42205,26.48103,0.44128,4.83,168.20538,2.91462,0.42154,0.44128,0.44128,0.43692,0.41923,0.43,0.18333,500.23103,640.12564,1,0.44128,0.46308,0.17359,3,0.43538,1,0.87205,4.92103,35.54641,0.7159,299.8541,0.43,0.42795,0.45667,0.98769,0.43462,0.42154,13.59282,5.83821,0.44128,1,0.8941,19.65615,202.17949,4.34333,21.53821,0.44,25.00026,0.44128,1,0.43051,2.16641,10.40641,0.99692,0.44128,11928.58974,23.7759,0.39897,11.58462,0.44128,0.44128,116.27538,298.66821,0.40718,2.48026,0.2059,0.44128,0.34795,28.90103,0.44128,3.50231,0,51.24256,0,0,0,0,0,0,0,0,0,0,0,0,0,252.72487,0,0.44128,0,0,0,14.25949,35.51974,0,63.78769,97.37103,0,0,17.37795,0,0,0,246.75154,32.78923,0,0,0,0,0,0,0,0,0,0,0,0,163.32821,2.01103,5.55,813.02513,30,21.7,0,0,0,0.60641,566.88026,0,0,0,0,0,0,0,0
2017-06-17,"Standard","UniqueWeapon",0.4385,0.45375,10.37025,12.49025,14.0745,15,0.4485,0.45375,4.94,0.91875,0.44925,366.5855,0.442,0.45375,4.9585,0.16825,0.45325,0.93025,1.92225,28.38375,0.72475,196.847,0.45375,0.45375,1,1,0.4525,1.00025,90.76725,0.443,0.44775,0.45375,1,0.87075,74.56125,1.48575,0.45325,21.119,0.45375,15.3585,21.52425,0.3955,1.7855,0.88075,1,0.45375,2.757,0.99475,0.91525,0.4535,0.24175,0.438,0.45375,0.409,0.3955,0.437,0.428,0.45375,3.67775,0.908,0.49075,1.90975,0.44175,0.94975,0.68775,0.45175,0.51325,0.45375,0.95225,2.31875,170.21275,0.45375,49.2685,0.45375,2.3325,0.4435,0.44275,0.40775,0.8995,0.45375,0.8015,0.44675,0.64925,2.616,0.82025,49.06675,0.45375,0.4505,0.45375,0.45575,0.447,0.45375,0.4515,0.45375,0.453,0.86975,0.37575,0.99025,1.42375,0.4485,0.45375,0.45025,38.235,0.45375,4.67,168.0805,2.3585,0.44125,0.45375,0.45275,0.447,0.444,0.43825,0.19075,485.915,559.5225,1,0.45175,0.45375,0.43875,3,0.4475,1,0.81475,3.9905,31.797,0.80275,307.218,0.4435,0.45375,0.77875,0.982,0.451,0.442,14,4.074,0.45375,1,0.99075,22.00975,195.459,4.993,23.31475,0.44625,23.85925,0.44625,1,0.4525,2.44625,14.4485,0.9955,0.45375,11873.75,26.96125,0.45375,12.31525,0.45375,0.45375,116.433,296.16625,0.443,2.22425,0.3135,0.45375,0.4,29.027,0.45375,3.2845,0,52.3405,0,0,0,0,0,0,0,0,0,0,0,0,0,251.563,0,0.45375,0,0,0,18.5255,35,0,60.1105,91.14,0,0,16.7875,0,0,0,282.419,35.7415,0,0,0,0,0,0,0,0,0,0,0,0,149.56125,3.6535,7.4085,805,30,18.38725,0,0,0,2.04825,564.6185,0,0,0,0,0,0,0,0
2017-06-18,"Standard","UniqueWeapon",0.43487,0.44923,12.06436,12.65821,14.61205,14.96692,0.44872,0.45,5,0.99487,0.41718,360.05436,0.44462,0.44923,4.21949,0.31949,0.42692,0.89872,2.5141,28.55923,1,198.09077,0.44923,0.44923,0.99846,1,0.44923,1,90.55231,0.43846,0.43846,0.44923,1,0.78231,68.17154,1.10436,0.45128,24.36436,0.5041,14.50667,21.45615,0.44923,1.81256,0.79128,1,0.44923,2.86179,1,0.90821,0.44923,0.09154,0.37821,0.39282,0.36256,0.42718,0.32641,0.43718,0.44923,3.79487,0.65821,0.58103,1,0.44846,0.97487,0.96462,0.44487,0.45308,0.44923,0.96282,1.98051,148.56744,0.44949,48.04692,0.44923,2.13103,0.44923,0.44359,0.41897,0.76282,0.44923,0.47692,0.44923,0.81513,2.55308,0.92256,50.65154,0.44923,0.44436,0.44795,0.4941,0.45564,0.44923,0.44231,0.4541,0.44641,0.70795,0.30103,1.42,1.42974,0.43667,0.44462,0.44923,31.11769,0.44923,5.01436,198.09077,3.43923,0.44487,0.44923,0.44513,0.44923,0.44872,0.44923,0.24513,459.79923,527.57897,1,0.44923,0.73282,0.43744,2.63769,0.44923,1,0.57692,4.23872,47.72205,0.89385,297.2759,0.44923,0.44923,0.58821,1,0.44923,0.44718,11.64282,5.05923,0.44744,1,0.96769,21.7641,186.98564,5.51128,26.88974,0.44923,22.65872,0.40821,1,0.44923,3,8.83154,0.96385,0.47154,11687.35538,24.7959,0.44923,14.53974,0.3159,0.44641,100.83923,262.48256,0.44923,2.72103,0.38564,0.44923,0.44385,27.30692,0.44923,2.54795,0,55.8259,0,0,0,0,0,0,0,0,0,0,0,0,0,247.6141,0,0.44923,0,0,0,19.23769,34.80333,0,60,86.60513,0,0,14.27667,0,0,0,267.86026,35.59923,0,0,0,0,0,0,0,0,0,0,0,0,148.56744,6.57179,9.18872,786.99436,30,27.07231,0,0,0,1.16051,505.24615,0,0,0,0,0,0,0,0
2017-06-19,"Standard","UniqueWeapon",0.43475,0.43475,12.84775,13.99475,12.7585,14.60975,0.43475,0.43475,4.959,1,0.43475,387.67775,0.325,0.43475,4.6805,0.291,0.4135,0.9015,2.08775,29.77025,0.9975,202.15275,0.43475,0.43475,1,0.999,0.43475,0.9485,87.96575,0.41025,0.43475,0.43475,1,0.597,63.59825,1.3135,0.43475,22.492,0.46325,14.65975,21.91075,0.4345,2.89375,0.736,1,0.43475,3.1865,1,0.92875,0.43475,0.1295,0.3765,0.1135,0.43425,0.43475,0.25675,0.43475,0.43475,5.274,0.5485,0.44475,1,0.43475,0.98675,0.76275,0.43475,0.474,0.43475,0.97975,1.89125,146.91475,0.43475,49.18,0.43475,1.7105,0.43475,0.43475,0.43075,0.849,0.43475,0.468,0.43475,0.58125,3.018,0.995,51.849,0.43475,0.43475,0.43475,0.44325,0.484,0.43475,0.43475,0.79075,0.43475,0.7735,0.3625,1.77375,1.02625,0.43475,0.39625,0.434,22.44675,0.43475,4.986,195.8855,3.334,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.406,457.823,517.08375,1,0.43475,0.923,0.31825,2.045,0.43475,1,0.75975,4.711,40.61175,0.86725,302.94625,0.43475,0.43475,0.6015,1.4695,0.43475,0.43475,10.2605,5.54625,0.43475,1,0.985,21.44925,184.5135,5,31.9965,0.43475,19.68725,0.43475,1,0.43475,3,13.35775,0.974,0.5365,7738.17,23.86025,0.43475,13.0225,0.38075,0.34725,170.609,273.3405,0.38275,2.115,0.42325,0.43475,0.43475,24.89725,0.4375,2.00775,0,58.00075,0,0,0,0,0,0,0,0,0,0,0,0,0,244.85625,0,0.43475,0,0,0,18.45075,35.37125,0,59.79975,88.06025,0,0,15.046,0,0,0,342.80025,41.991,0,0,0,0,0,0,0,0,0,0,0,0,146.91475,5.716,9.516,782.53025,30,30.0645,0,0,0,0.886,559.2105,0,0,0,0,0,0,0,0
2017-06-20,"Standard","UniqueWeapon",0.43949,0.43949,12.94769,13.20128,11.71846,14.43487,0.29231,0.43949,4.32359,1,0.43949,392.74564,0.20282,0.43949,4.46359,0.31872,0.37026,0.85744,2,29.66974,0.99795,278.2359,0.43949,0.43949,1,0.98692,0.43949,0.9941,87.18154,0.43949,0.43949,0.43949,1.06769,0.93641,54.44564,1.93154,0.43949,17.98564,0.46179,14.11615,19.31846,0.43949,2.94615,0.68026,0.98128,0.43949,3.41308,1,0.93641,0.43949,0.32897,0.37487,0.1241,0.43949,0.43949,0.24308,0.39128,0.44128,9.61615,0.86128,0.52026,1.25077,0.43949,0.97436,0.67949,0.43949,0.76077,0.43949,1.07,1.7941,147.27872,0.44051,49.18,0.54333,2.82077,0.43949,0.43949,0.42385,0.71333,0.43949,0.50051,0.43949,0.79026,2.88077,0.87231,50.43487,0.43949,0.43949,0.43949,0.54718,0.80256,0.43949,0.43949,0.87821,0.43949,0.49462,0.30154,1.54923,0.98051,0.43949,0.41,0.43333,27.24872,0.43949,4.39179,182.72231,2.96897,0.43949,0.43949,0.43667,0.43949,0.43462,0.43769,0.43949,480.55487,495.95179,1,0.43949,0.94308,0.28821,2.0659,0.43949,1,0.87897,4.41333,35.51282,0.89051,295.83154,0.42897,0.43949,0.92359,1.12692,0.43949,0.43949,9.63,4.41641,0.43949,1,1,24.39795,184.25359,5,33.76026,0.43462,19.97359,0.43949,11.63872,0.43949,3.06359,12.29667,1,0.43949,6598.12538,26.33487,0.43949,14.35077,0.39,0.35769,187.55385,323.76154,0.36974,1.97333,0.43949,0.43949,0.43949,34.80487,0.53872,2,0,54.46513,0,0,0,0,0,0,0,0,0,0,0,0,0,245.46692,0,0.43949,0,0,0,12.12359,37.07949,0,62.85974,93.68256,0,0,15.73641,0,0,0,341.57282,37.97,0,0,0,0,0,0,0,0,0,0,0,0,147.27872,4.93487,6.64923,827.55436,30.00282,30.58,0,0,0,0.9959,541.15615,0,0,0,0,0,0,0,0
2017-06-21,"Standard","UniqueWeapon",0.44,0.44,12.61,12.95513,12.69026,14.22077,0.18103,0.44,3.57179,1,0.44,393.97282,0.38026,0.43462,4.96923,0.34,0.39103,0.8759,2.08308,26.61487,0.98077,254.02282,0.44179,0.44,1,0.96077,0.44,0.99872,86.57103,0.43923,0.44,0.44,1.03436,0.87231,56.74154,2.2059,0.44,10.2559,0.44282,13.81718,21.11949,0.32231,2.93128,0.44897,0.93128,0.44,4.7959,1,0.90641,0.44,0.14872,0.41744,0.11846,0.40026,0.44,0.36949,0.28615,0.44,10.52359,0.85154,0.89103,1.40795,0.44,0.95308,0.52641,0.44,0.94077,0.44,1.87538,1.27,148.19128,0.44,49.18,0.4459,4.34641,0.44,0.44,0.41462,0.44487,0.44,0.94538,0.44,0.71205,2.92462,0.80462,55.62282,0.45949,0.44,0.41795,0.96436,0.90923,0.44,0.44,0.47205,0.44,0.88846,0.31282,1.61205,1,0.44,0.44,0.43923,27.40462,0.44,4.92795,151.90333,2.73846,0.44,0.44,0.37154,0.34564,0.42897,0.43769,0.44,486.13103,486.93795,1,0.44,0.69308,0.43923,2.67487,0.44,1,0.77615,4.98154,44.7459,0.79103,296.38385,0.44,0.44,0.94462,0.97,0.44,0.35385,9.90179,3.20231,0.44,1,0.99487,21.73231,184.99308,5,34.64462,0.39615,21.53231,0.44,7.3241,0.44,3.27872,12.4359,1,0.44,14693.69333,29.67026,0.44,14.45667,0.19667,0.37769,197.14641,322.28974,0.41128,2.02128,0.44,0.44,0.44,33.71359,0.44513,2.45026,0,55.29026,0,0,0,0,0,0,0,0,0,0,0,0,0,246.92857,0,0.44,0,0,0,12.96872,41.16949,0,74.39949,97.07128,0,0,13.11333,0,0,0,346.04,41.46615,0,0,0,0,0,0,0,0,0,0,0,0,148.19128,3.69974,1.04769,889.47641,30.03385,27.85538,0,0,0,1.12846,542.58103,0,0,0,0,0,0,0,0
2017-06-22,"Standard","UniqueWeapon",0.4525,0.45275,11.9505,12.86175,10.042,14.1185,0.1995,0.457,2.39425,1,0.4485,392.97175,0.435,0.45275,5.35,0.37175,0.359,0.926,2.36175,29.6955,0.905,149.2145,0.45575,0.45275,1,0.83875,0.4515,1,86.93525,0.45275,0.45275,0.45275,1,0.6955,54.97525,2.8875,0.45175,10.102,0.44975,13.136,21.55225,0.4035,1.84375,0.686,0.97275,0.45275,5,1,0.951,0.44775,0.10225,0.42425,0.1135,0.4235,0.45275,0.42525,0.18125,0.45275,13.41325,0.9395,0.98075,1.6275,0.42125,0.96825,0.91425,0.45275,0.8635,0.45275,1.97475,1.45875,126.939,0.44775,46.48675,0.517,6.4745,0.449,0.44925,0.44,0.46725,0.45175,0.9425,0.45275,0.9705,2.311,0.917,51.36825,0.45275,0.45275,0.3765,0.972,0.9815,0.45275,0.444,0.45275,0.45275,1,0.236,1.198,1,0.44775,0.44775,0.38025,28.59075,0.4555,6.316,174.5915,2.60575,0.44775,0.45275,0.447,0.44,0.43425,0.44975,0.44675,479.9595,490.2955,1,0.45275,0.74175,0.45,3.729,0.44875,1,0.89525,5,48.92775,0.79275,294.77475,0.44625,0.45275,1,1,0.44775,0.3775,7.3685,5.1195,0.45275,1.266,0.966,19.74175,183.95325,5,34.3375,0.439,22.67025,0.45275,4.78375,0.45275,2.8845,11.26925,1,0.45275,41268.465,28.74575,0.45275,14.155,0.367,0.438,188.70925,309.43325,0.44775,2.5395,0.45275,0.45275,0.45275,25.89525,0.509,3.67225,0,57.532,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.55375,0,0.45275,0,0,0,13.4915,48.182,0,80.66925,100.74925,0,0,12.7785,0,0,0,335.10375,44.5625,0,0,0,0,0,0,0,0,0,0,0,0,147.3875,3.952,9.2535,884.32425,41.24475,23.21125,0,0,0,1.70125,550.50875,0,0,0,0,0,0,0,0
